userids,tweets,tokens,nodes,edges,avg_degrees,DENS,OUT,SS,IS,RIS,ABC,RBC,ACC,country,nsi
3116920889,11192,118976,10,11,2.2,0.1222,0.222222,0.0102772143340094,0.1107301389954639,0.0,1.0,1.0,1.0,us,0.43
901649789728591872,57211,856489,44,80,3.6364,0.0423,0.372093,0.0070317782285327,0.0248326906452458,4.623158902472418e-05,0.9795979597959796,0.7283999999999999,0.9013732833957552,us,0.38
1562981012090408965,29956,418060,12,14,2.3333,0.1061,0.3636359999999999,0.0070317782285327,0.0135984381222499,0.0,1.0,1.0,1.0,au,0.44
1111618793749598209,1140,4943,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,0.38
890680188,92685,1203475,76,289,7.6053,0.0507,0.853333,0.00973630831643,0.0348741658815187,0.003164278451756,0.9774977497749776,0.7384,0.8339575530586767,au,0.44
1527087020236894210,19354,311203,12,21,3.5,0.1591,0.7272730000000001,0.0160919540229885,0.0383670218449195,0.0,0.984098409840984,0.9364,0.9550561797752808,au,0.48
462443177,91841,1316856,40,338,16.9,0.2167,0.974359,0.0580121703853955,0.0573504414635804,0.0016088804513039,0.955895589558956,0.9195,0.8239700374531835,us,0.5
1435078091462742019,31333,418987,26,65,5.0,0.1,0.56,0.0081135902636916,0.1046147271084863,0.0021607685763113,0.9024902490249024,0.5307999999999999,0.7640449438202247,us,0.37
1465860690686664708,3257,59783,2,1,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,0.44
17337094,196438,3699802,120,411,6.85,0.0288,0.7310920000000001,0.0063556457065584,0.0406768136916845,0.0027532826807947,0.991899189918992,0.9373,0.9712858926342072,au,0.46
1494167500946247681,34799,456508,39,917,47.0256,0.6188,0.947368,0.20973630831643,0.0280244383359397,0.0967956796333268,0.9732973297329732,0.9012,0.7116104868913857,us,0.56
1439381728531943426,135031,1791646,128,978,15.2812,0.0602,0.929134,0.0162271805273833,0.0483269064524588,0.00089086885338,0.9651965196519652,0.4943999999999999,0.4694132334581773,us,0.37
1437093337417146369,22386,230526,22,55,5.0,0.119,0.666667,0.0086544962812711,0.0173224675337289,0.0023973676057559,0.9084908490849084,0.5468,0.7578027465667916,us,0.38
1534197466307866624,262948,5268249,128,461,7.2031,0.0284,0.866142,0.0059499661933739,0.0691927384340427,0.0243989737715409,0.9921992199219922,0.9629,0.9550561797752808,au,0.49
113508821,93792,1685299,50,215,8.6,0.0878,0.816327,0.0163624070317782,0.0386875564578011,0.0182152930829492,0.8952895289528953,0.5919,0.8114856429463171,us,0.41
1420389816,18245,352885,9,8,1.7778,0.1111,0.0,0.0060851926977687,0.0058279020523928,0.0,1.0,1.0,1.0,au,0.39
1276615368828530688,49587,631815,54,197,7.2963,0.0688,0.792453,0.037052062204192,0.0237778403737627,0.0006816045153619,0.9537953795379538,0.5126,0.8639200998751561,au,0.41
17470815,29959,398638,21,44,4.1905,0.1048,0.5,0.0144692359702501,0.0097131700873213,1.602945791299537e-05,0.9237923792379238,0.5276000000000001,0.8239700374531835,us,0.36
38145664,269714,4773345,175,544,6.2171,0.0179,0.775862,0.0033806626098715,0.0363641661729138,0.0017385380826486,0.9945994599459946,0.9085,0.9450686641697876,au,0.46
1050566414434754561,43439,393279,91,2232,49.0549,0.2725,1.0,0.0815415821501014,0.0352277252726972,0.0124361681778289,0.9714971497149716,0.7673,0.8789013732833958,us,0.5
340212232,197427,3271072,98,406,8.2857,0.0427,0.793814,0.0079783637592968,0.088290773459734,0.0043947743826182,0.972997299729973,0.8867,0.8888888888888888,au,0.46
1014713364444921856,299933,6122850,188,1591,16.9255,0.0453,0.903743,0.0151453684922244,0.0337221839091624,0.0022463451983952,0.9693969396939696,0.7387,0.8689138576779026,au,0.45
1406351058352345089,176674,2328070,140,1086,15.5143,0.0558,0.906475,0.0162271805273833,0.0425514555185375,0.0051883853227373,0.9741974197419742,0.4761999999999999,0.6903870162297129,au,0.4
704091634,76927,1008366,50,86,3.44,0.0351,0.469388,0.0037863421230561,0.0439287830369197,7.14274524891392e-05,0.978097809780978,0.6975,0.8776529338327091,uk,0.39
2250754085,100142,1279265,78,218,5.5897,0.0363,0.6623380000000001,0.006761325219743,0.045243946266743,0.00046363209207,0.985898589858986,0.6738999999999999,0.9350811485642948,uk,0.42
558638227,94050,1090809,75,231,6.16,0.0416,0.5,0.0105476673427991,0.0167765873748215,0.0013710474826506,0.972097209720972,0.6005,0.8764044943820225,us,0.38
43950931,226588,3236231,288,1497,10.3958,0.0181,0.815331,0.0117647058823529,0.0356842442668013,0.0007260380786823,0.99009900990099,0.7132000000000001,0.9225967540574282,au,0.44
4812383480,470660,7838233,239,1923,16.0921,0.0338,0.894958,0.0140635564570655,0.0714500791623362,0.0048854826264708,0.9885988598859886,0.7818,0.9987515605493134,au,0.47
1487801521119105026,223,3399,3,4,2.6667,0.6667,0.0,0.0942528735632183,0.0,0.0,0.0,0.0,1.0,us,0.22
1106138131454021632,6644,109501,6,8,2.6667,0.2667,0.6,0.0256930358350236,0.0,0.0,0.9000900090009001,0.8,0.7453183520599251,au,0.42
1004771889263398912,103303,890177,92,2705,58.8043,0.3231,1.0,0.0950642325895875,0.0431420162598467,0.0158026481346076,0.9774977497749776,0.9129,0.9887640449438202,us,0.54
1064354764673056768,13176,187029,23,41,3.5652,0.081,0.090909,0.0044624746450304,0.0187192213922858,0.0,0.8934893489348935,0.184,0.976279650436954,au,0.28
46439960,12640,216763,5,6,2.4,0.3,0.0,0.0039215686274509,0.0053422435480267,0.0,0.6999699969997,0.5,0.8102372034956304,us,0.29
153018867,133826,2525485,90,217,4.8222,0.0271,0.685393,0.0054090601757944,0.0333725097860188,0.0003483821699638,0.99009900990099,0.8065,0.8863920099875156,au,0.43
3973226032,31712,354156,21,48,4.5714,0.1143,0.65,0.0070317782285327,0.0226180878653366,0.0001413389225216,0.8856885688568856,0.35,0.7990012484394506,us,0.35
1453627797184802816,11762,98982,7,10,2.8571,0.2381,0.5,0.0229885057471264,0.0111701456004196,0.0001282004078979,0.9141914191419142,0.8333,0.7802746566791511,us,0.41
2852540670,594222,8981288,339,3061,18.059,0.0267,0.931953,0.0120351588911426,0.0495760201256884,0.0015060991911081,0.9882988298829884,0.9291,0.8239700374531835,au,0.47
56805720,116784,2279765,94,634,13.4894,0.0725,0.913978,0.0170385395537525,0.0461356152807591,0.000589670168402,0.9597959795979598,0.4791999999999999,0.7515605493133584,us,0.41
3322292190,55713,474640,62,147,4.7419,0.0389,0.508197,0.0078431372549019,0.0430487698270084,4.3634440785155286e-05,0.9663966396639664,0.3087,0.978776529338327,au,0.36
1333522504401309696,99287,774122,97,451,9.299,0.0484,0.53125,0.0255578093306288,0.0775285810029819,0.0001681917900665,0.9717971797179716,0.1545999999999999,1.0,us,0.35
374442539,132387,2713515,77,175,4.5455,0.0299,0.802632,0.0085192697768762,0.0190960923916738,0.0002405358831108,0.9963996399639964,0.9372,0.9525593008739076,au,0.47
388175343,326469,4761935,282,1026,7.2766,0.0129,0.743772,0.0047329276538201,0.0345089506862354,0.000186924162437,0.9894989498949897,0.8269,0.8052434456928839,au,0.43
953105734107090949,56324,641166,45,141,6.2667,0.0712,0.636364,0.0129817444219066,0.0199489087253406,0.0001506698533009,0.9567956795679567,0.3806,0.9775280898876404,us,0.38
602509170,173336,2163099,114,616,10.807,0.0478,0.672566,0.0087897227856659,0.0425359144463978,0.0007771114101265,0.981998199819982,0.5152,0.8651685393258427,us,0.39
1370189363863248896,16826,126808,24,60,5.0,0.1087,0.6956519999999999,0.0159567275185936,0.0191485435101454,0.0016844210344892,0.8601860186018602,0.1472,0.7203495630461922,us,0.32
29565087,22494,246326,20,64,6.4,0.1684,0.789474,0.0144692359702501,0.0445193437782289,0.0004700720795599,0.8634863486348635,0.2003,0.9400749063670412,us,0.38
1484667281607176192,22095,175233,74,138,3.7297,0.0255,0.520548,0.0044624746450304,0.007284877565491,5.0368223324852016e-05,0.9861986198619862,0.8537,0.8639200998751561,us,0.41
993475733975482370,34994,719003,56,424,15.1429,0.1377,0.927273,0.033130493576741,0.0307577243985119,0.0071063851735599,0.9633963396339634,0.7294,0.8639200998751561,au,0.46
29423441,150724,2004778,82,441,10.7561,0.0664,0.7530859999999999,0.0162271805273833,0.0628228414907773,0.0007530202160491,0.9705970597059704,0.5187999999999999,0.8164794007490637,us,0.4
1326647825208406019,65985,608990,47,190,8.0851,0.0879,0.804348,0.0114942528735632,0.0677610171631715,0.0011758030444053,0.9315931593159316,0.3399,0.850187265917603,us,0.39
1253995501957124096,34305,383698,41,295,14.3902,0.1799,0.85,0.0607167004732927,0.0399560964712053,0.0045688185700752,0.9306930693069306,0.3879,0.951310861423221,uk,0.43
743808808120549378,233722,3664040,146,613,8.3973,0.029,0.77931,0.0066260987153482,0.0558818101463774,0.0013918011649631,0.9855985598559855,0.7292000000000001,0.7890137328339576,au,0.42
248225598,109938,1999380,109,890,16.3303,0.0756,0.842593,0.0311020960108181,0.0371179081716899,0.0012536822361864,0.9690969096909692,0.5825,0.7802746566791511,uk,0.41
1087737144762908672,74407,1458369,54,1261,46.7037,0.4406,0.962264,0.103313049357674,0.0328149738230066,0.0201585358044442,0.9648964896489648,0.7974,0.8252184769038702,uk,0.52
28872907,119665,1317596,78,264,6.7692,0.044,0.714286,0.0093306288032454,0.0856759880722271,0.0011894821419205,0.9846984698469848,0.9093,0.920099875156055,us,0.46
936235068544106496,82270,1278310,93,180,3.871,0.021,0.576087,0.0039215686274509,0.0759783590570454,0.0041617596527803,0.9894989498949897,0.7354,0.9076154806491884,au,0.41
330400304,44533,307847,70,160,4.5714,0.0331,0.6376809999999999,0.0051386071670047,0.0176876827290122,0.0003552922295334,0.9876987698769876,0.8293,0.8838951310861424,au,0.42
46875129,141450,2778000,108,281,5.2037,0.0243,0.6542060000000001,0.0059499661933739,0.057072644799083,0.0002118379826537,0.9936993699369936,0.8263,0.9575530586766542,au,0.44
1347656600744460290,32869,409846,23,41,3.5652,0.081,0.409091,0.0039215686274509,0.1480054005225685,0.0067041209914765,0.9828982898289828,0.9091,0.9001248439450686,us,0.43
844513716,86494,787391,65,461,14.1846,0.1108,0.859375,0.0196078431372549,0.026264411916117,0.0005557192124558,0.9621962196219622,0.3233,0.9987515605493134,us,0.41
1433071032613625857,235853,2530975,133,903,13.5789,0.0514,0.962121,0.0192021636240703,0.0717570153370955,0.0098975321603632,0.9426942694269428,0.7070000000000001,0.8127340823970037,uk,0.45
1470431592455843843,123762,1281334,78,363,9.3077,0.0604,0.857143,0.0323191345503718,0.0268122347090419,0.0007032160792197,0.9576957695769576,0.3270999999999999,0.686641697877653,us,0.37
41406304,98934,1297626,63,151,4.7937,0.0387,0.564516,0.0074374577417173,0.0198148669781356,0.0013808367337074,0.9525952595259526,0.5295000000000001,0.7690387016229713,us,0.36
90116987,260166,2908162,199,945,9.4975,0.024,0.868687,0.0051386071670047,0.0675512126892854,0.000916581796132,0.9927992799279928,0.6636,0.885143570536829,au,0.44
1433602431406022656,90888,962416,46,332,14.4348,0.1604,0.844444,0.0255578093306288,0.0903169407399493,0.0025013357979525,0.9657965796579658,0.7172000000000001,0.9051186017478152,us,0.46
1239971151964540928,56762,960745,34,128,7.5294,0.1141,0.909091,0.0173089925625422,0.0459646634872223,0.0005163036685847,0.9096909690969096,0.8527,0.7253433208489388,uk,0.45
386802129,57267,596449,32,80,5.0,0.0806,0.5161290000000001,0.0101419878296146,0.0297067593950637,8.785647166976055e-05,0.9453945394539454,0.4278999999999999,0.9637952559300874,us,0.37
1096347399650369536,128498,2393465,80,420,10.5,0.0665,0.898734,0.0221771467207572,0.0547783940244577,0.003178122074499,0.93009300930093,0.6082000000000001,0.5992509363295881,au,0.4
37168782,53383,1005925,33,116,7.0303,0.1098,0.84375,0.0265043948613928,0.0648140413586782,0.0013904967149424,0.9597959795979598,0.6184000000000001,0.9450686641697876,au,0.45
1256751589987147788,258791,4110224,137,1056,15.4161,0.0567,0.801471,0.0160919540229885,0.0646547453692461,0.0022595189684249,0.9603960396039604,0.4088,0.6029962546816479,us,0.36
560174496,135143,2042037,105,877,16.7048,0.0803,0.951923,0.0262339418526031,0.07994327508669,0.0004857607352152,0.9477947794779478,0.4156999999999999,0.2958801498127341,au,0.35
2541726314,54292,787514,25,94,7.52,0.1567,0.75,0.0178498985801217,0.0795120103348129,0.0020758383033368,0.9216921692169217,0.8854,0.9538077403245944,us,0.47
81273665,74468,1040101,87,506,11.6322,0.0676,0.755814,0.0156862745098039,0.0321156255767194,0.0009541288034868,0.9603960396039604,0.4236999999999999,0.7340823970037453,us,0.37
1230918662330241024,15072,228079,9,13,2.8889,0.1806,0.75,0.023394185260311,0.0069934824628714,5.875900994499769e-05,1.0,1.0,1.0,uk,0.5
1032314543261863937,111111,2121723,92,435,9.4565,0.052,0.813187,0.0109533468559837,0.0246267714393946,0.0012089901332223,0.9708970897089708,0.3882,0.7578027465667916,uk,0.38
938689184,53609,582936,37,74,4.0,0.0556,0.583333,0.0063556457065584,0.0354530708187231,5.756032614211974e-05,0.9606960696069606,0.5728,0.8838951310861424,us,0.39
143388081,146886,3062365,77,453,11.7662,0.0774,0.947368,0.0179851250845165,0.0402338931357027,0.0047179606891176,0.942994299429943,0.7446999999999999,0.9350811485642948,au,0.46
1104935793418739712,81553,1074938,59,155,5.2542,0.0453,0.706897,0.0073022312373225,0.1164181713985993,0.0009649522131187,0.9864986498649864,0.8009,0.8576779026217228,us,0.44
892747741058793472,36064,506089,48,686,28.5833,0.3041,1.0,0.0639621365787694,0.0290326653910036,0.0030934503411683,0.9495949594959496,0.7278,0.8876404494382023,us,0.5
17424436,99082,1822140,51,172,6.7451,0.0675,0.6799999999999999,0.0123056118999323,0.0167435625965246,0.0016550415295167,0.948094809480948,0.6815,0.9151061173533084,us,0.42
2247860330,145388,3046083,77,307,7.974,0.0525,0.868421,0.0110885733603786,0.0440861363923343,0.0006084848033864,0.9777977797779778,0.9434,0.9250936329588016,au,0.48
3059258251,4047,70532,4,3,1.5,0.25,0.0,0.0192021636240703,0.0174837061571785,0.0,1.0,1.0,1.0,us,0.41
1403876304479477761,139,1800,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,0.38
3255636378,103817,1174910,108,764,14.1481,0.0661,0.943925,0.0135226504394861,0.0397968004817732,0.0005550963669503,0.9687968796879688,0.8276,0.906367041198502,us,0.47
1074850670686007296,151258,1406108,175,1883,21.52,0.0618,0.977011,0.0152805949966193,0.0215787786659932,0.0022435717731258,0.9657965796579658,0.7438,0.7303370786516854,us,0.44
1482968880196857856,17077,240825,14,22,3.1429,0.1209,0.153846,0.0062204192021636,0.95771857060989,0.0,0.8844884488448845,0.4615,0.8801498127340824,uk,0.43
614461497,15838,213151,18,30,3.3333,0.098,0.4117649999999999,0.0175794455713319,0.0093246432838285,0.0,0.9552955295529552,0.7316,0.9076154806491884,us,0.39
2250989720,129200,2081226,87,167,3.8391,0.0223,0.5348839999999999,0.0036511156186612,0.0847571221819665,0.0017040112884049,0.9936993699369936,0.8513,0.9500624219725344,us,0.43
2423751487,95654,1798133,45,169,7.5111,0.0854,0.909091,0.0147396889790398,0.0526550950433693,0.0001600242876842,0.9444944494449444,0.6920999999999999,0.7715355805243446,au,0.43
3733416739,45161,737132,42,103,4.9048,0.0598,0.585366,0.0090601757944557,0.0875273182908706,0.0014709377995571,0.9615961596159616,0.5674,0.8576779026217228,us,0.39
1496229825299709952,148669,1305083,98,544,11.102,0.0572,0.876289,0.0112237998647734,0.0872806037706526,0.0,0.9855985598559855,0.9009,0.9700374531835206,us,0.49
1272487775565017094,17882,340451,43,139,6.4651,0.077,0.785714,0.0630155510480054,0.0131127796178838,0.0002350360397799,0.930993099309931,0.2815999999999999,0.8102372034956304,au,0.37
94177504,49132,527963,33,68,4.1212,0.0644,0.59375,0.0091954022988505,0.1458179946189037,0.0,0.9696969696969696,0.7228,0.8626716604244694,us,0.42
552305077,237573,3449393,141,1601,22.7092,0.0811,0.914286,0.0212305611899932,0.0504171806552504,0.0017239070891723,0.9666966696669668,0.4901999999999999,0.6729088639200999,us,0.4
882848861076639744,47704,725666,35,58,3.3143,0.0487,0.558824,0.0051386071670047,0.0520198537196584,2.199937332340713e-05,0.9921992199219922,0.9167,0.9238451935081148,au,0.44
573359269,216393,2744864,147,1597,21.7279,0.0744,0.931507,0.0160919540229885,0.0420327722358746,0.0006839078685518,0.9807980798079808,0.8329,0.7378277153558053,au,0.45
624302605,141619,1483304,95,333,7.0105,0.0373,0.691489,0.005814739688979,0.0984371509329499,0.001537264969983,0.9831983198319832,0.6542,0.8352059925093633,us,0.41
21531990,100226,1506747,67,261,7.791,0.059,0.818182,0.0089249492900608,0.0280088972637999,0.000707188188292,0.9573957395739574,0.4401,0.6416978776529338,us,0.37
1477595905255686145,97002,907467,57,622,21.8246,0.1949,0.839286,0.0315077755240027,0.0474818606548619,0.0167249530583083,0.9510951095109512,0.6486000000000001,0.8339575530586767,us,0.45
45073273,42119,669616,53,78,2.9434,0.0283,0.403846,0.005814739688979,0.2228725729216244,2.3738640017779066e-06,0.9963996399639964,0.9427,0.9500624219725344,au,0.44
845730535406288896,120616,1116121,98,418,8.5306,0.044,0.824742,0.0087897227856659,0.0312006449544938,0.0005994359158548,0.9750975097509752,0.2175,0.99250936329588,us,0.39
2236925292,23289,197928,30,72,4.8,0.0828,0.62069,0.0100067613252197,0.0454576360086641,6.912409929929528e-05,0.9444944494449444,0.5856,0.766541822721598,us,0.38
151786594,100621,1344922,64,434,13.5625,0.1076,0.761905,0.0221771467207572,0.0193777743242061,0.0022269664769154,0.963996399639964,0.773,0.8202247191011236,uk,0.43
1411452858956881922,31198,495953,18,30,3.3333,0.098,0.529412,0.0063556457065584,0.1530795605761852,0.0021975869719429,0.9906990699069907,0.9485,0.8888888888888888,au,0.45
1529711292453269504,68816,932506,47,153,6.5106,0.0708,0.847826,0.0150101419878296,0.0485192272201878,0.0007359448477591,0.9681968196819682,0.7432000000000001,0.8664169787765293,au,0.45
1361518115486597123,244780,4338890,156,1212,15.5385,0.0501,0.909677,0.0112237998647734,0.0375588860936543,0.0047275031523327,0.9651965196519652,0.4538999999999999,0.6941323345817728,us,0.39
1054616602920906754,127572,1929026,104,391,7.5192,0.0365,0.728155,0.0066260987153482,0.1343991918642487,0.0005045048593877,0.9885988598859886,0.646,0.9675405742821472,au,0.44
1457740490212794369,42723,686371,85,549,12.9176,0.0769,0.892857,0.0231237322515212,0.0214855322331549,0.0076806369777524,0.9570957095709572,0.3367,0.7215980024968789,us,0.38
1436124545447047168,96928,799696,107,404,7.5514,0.0356,0.773585,0.0064908722109533,0.0977514011247851,0.0063335044121494,0.960996099609961,0.5195000000000001,0.5418227215980025,us,0.37
1585250644713095170,88987,1248263,112,382,6.8214,0.0307,0.6756759999999999,0.006761325219743,0.0175711246879644,0.0018606980643242,0.993099309930993,0.7885,0.9488139825218476,au,0.43
80077021,158446,2675151,126,1543,24.4921,0.098,0.872,0.0236646382691007,0.0385457441745262,0.0008693160485322,0.972997299729973,0.4733,0.906367041198502,us,0.42
360368063,262140,3929735,160,679,8.4875,0.0267,0.874214,0.0047329276538201,0.0620477305178091,0.0014162449131003,0.9912991299129912,0.9758,0.965043695380774,au,0.49
800428694191816704,135901,1944752,136,402,5.9118,0.0219,0.666667,0.004868154158215,0.0356143094421726,0.0001550885308488,0.985898589858986,0.5805,0.7790262172284644,au,0.38
1416472841558667276,22855,264608,15,33,4.4,0.1571,0.357143,0.0109533468559837,0.497537711382864,0.001086407086675,0.943894389438944,0.7271000000000001,1.0,us,0.46
32829310,76436,968994,51,123,4.8235,0.0482,0.48,0.0118999323867478,0.1614154031451244,2.512535265248101e-05,0.9528952895289527,0.3038999999999999,0.8651685393258427,uk,0.35
407323472,139684,2011899,101,1453,28.7723,0.1439,0.9,0.0289384719405003,0.0348683379794663,0.0010852554100801,0.9837983798379838,0.7894,0.6554307116104869,us,0.44
1339740038452703234,59000,1087164,69,699,20.2609,0.149,0.955882,0.0440838404327248,0.0192903557934202,0.0023914917047614,0.9525952595259526,0.7973,0.9700374531835206,us,0.49
990989558,179927,3834808,130,629,9.6769,0.0375,0.829457,0.0139283299526707,0.0792206152321933,0.0869437444646809,0.9891989198919892,0.9298,0.9662921348314608,au,0.49
434454200,118324,1527920,77,609,15.8182,0.1041,0.881579,0.0392156862745098,0.0617233106368925,0.0005666366365035,0.96009600960096,0.4199,0.7815230961298377,us,0.41
1542506256438505474,82608,1422410,56,126,4.5,0.0409,0.4909089999999999,0.0074374577417173,0.0320534612881606,0.0002802334702296,0.987998799879988,0.8185,0.9363295880149812,us,0.41
1229009315572441088,88084,1147810,96,1050,21.875,0.1151,0.905263,0.0256930358350236,0.0478878711645119,0.0022610702062874,0.9687968796879688,0.4951,0.7652933832709113,uk,0.42
21835219,281263,3238579,181,678,7.4917,0.0208,0.833333,0.0079783637592968,0.0608102726486843,0.0002033061744096,0.987998799879988,0.4834,0.7702871410736579,au,0.4
94603092,42432,555780,24,80,6.6667,0.1449,0.826087,0.0151453684922244,0.0930813089468009,0.0023558484893287,0.9165916591659166,0.6359,0.8514357053682896,us,0.44
14146807,68497,1320108,36,102,5.6667,0.081,0.6,0.0096010818120351,0.0604508853554534,0.0010026049866914,0.9294929492949296,0.5857,0.7615480649188515,us,0.38
203885954,187186,3217436,131,713,10.8855,0.0419,0.792308,0.0118999323867478,0.0409332413819898,0.0012158649373858,0.9756975697569756,0.6667000000000001,0.8476903870162297,au,0.42
335316141,436084,6057944,247,2112,17.1012,0.0348,0.886179,0.0102772143340094,0.0432216642545627,0.0004777695098627,0.9906990699069907,0.8502000000000001,0.9438202247191012,au,0.47
1170724057442062337,43629,630696,79,2828,71.5949,0.4589,0.987179,0.2114942528735632,0.0282400707118782,0.0024049827734447,0.978097809780978,0.8627,0.9600499375780276,uk,0.56
1462800193716432903,97838,914674,57,157,5.5088,0.0492,0.553571,0.0070317782285327,0.0651151496313851,0.0080635459419599,0.9822982298229824,0.7946,0.9363295880149812,us,0.42
194859599,64682,711984,37,113,6.1081,0.0848,0.722222,0.0075726842461122,0.3687585597311394,0.0001171889694343,0.9483948394839484,0.4176999999999999,0.9313358302122348,us,0.44
1192087480461193216,10747,157858,13,23,3.5385,0.1474,0.416667,0.0132521974306964,0.0205355841986149,0.0004622336276333,0.8337833783378338,0.3636,0.8177278401997503,us,0.33
966681664276623360,136077,1288095,81,368,9.0864,0.0568,0.7,0.0085192697768762,0.0350159781647936,0.0005097226594708,0.9597959795979598,0.2663,0.8064918851435705,us,0.35
1086802232,47592,665201,52,119,4.5769,0.0449,0.4901959999999999,0.0083840432724814,0.0765630918963021,0.0055065536097875,0.9714971497149716,0.5466,0.9288389513108616,us,0.38
3121670761,188800,3503947,88,334,7.5909,0.0436,0.942529,0.0073022312373225,0.0404106728312919,0.0002799161715759,0.9906990699069907,0.9292,0.9288389513108616,au,0.49
1178868986827526145,68467,861970,61,92,3.0164,0.0251,0.35,0.0031102096010818,0.1238720581236098,0.000122841586191,0.99009900990099,0.8013,0.9525593008739076,au,0.41
1495887211459457031,71,1244,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,0.38
1906543326,168543,3175069,97,296,6.1031,0.0318,0.739583,0.0063556457065584,0.0989072683651763,0.0064267667127341,0.993999399939994,0.97,0.951310861423221,au,0.47
1391962748909625348,94504,1881208,169,1977,23.3964,0.0696,0.994048,0.0217714672075726,0.0176468874146455,0.0010542189010271,0.9771977197719772,0.4418999999999999,0.6179775280898876,au,0.39
39312832,28115,310977,29,131,9.0345,0.1613,0.607143,0.0120351588911426,0.0246481404135867,0.0003693473847122,0.954095409540954,0.6408,0.978776529338327,us,0.42
1289521283206586368,27563,456844,75,450,12.0,0.0811,0.810811,0.0423258958755916,0.0121686594853962,0.0001714940464254,0.9585958595859586,0.4684,0.7790262172284644,au,0.39
993341548556238848,42089,782996,64,535,16.7188,0.1327,0.952381,0.0343475321162947,0.018431711557701,0.0048378290694054,0.9228922892289227,0.7845,0.414481897627965,au,0.41
2965244178,141949,1102496,102,846,16.5882,0.0821,0.940594,0.0373225152129817,0.0632113682942702,0.0002785647143472,0.97989798979898,0.4194,0.9975031210986268,au,0.44
1144479164721876992,34802,585334,40,164,8.2,0.1051,0.846154,0.0118999323867478,0.0235505521937194,0.0014146466680297,0.942094209420942,0.4937,0.7940074906367041,uk,0.4
1055183804070051840,7676,68573,24,189,15.75,0.3424,0.826087,0.0878972278566599,0.0186570571037269,0.0008857333159108,0.9102910291029104,0.3679,0.9950062421972534,us,0.44
1799973854,34567,409606,19,33,3.4737,0.0965,0.388889,0.0079783637592968,0.0069934824628714,5.875900994499769e-05,0.9705970597059704,0.8333,0.8476903870162297,us,0.39
23086972,21867,313042,62,1890,60.9677,0.4997,1.0,0.1356321839080459,0.0291395102619641,0.0,0.9765976597659766,0.5272,0.9975031210986268,us,0.52
1300450278676852736,48056,531107,38,242,12.7368,0.1721,0.864865,0.0160919540229885,0.0458481054461744,0.0002431917903603,0.9297929792979298,0.5575,0.8976279650436954,us,0.44
1044260705007005697,151409,1174709,78,518,13.2821,0.0862,0.909091,0.0104124408384043,0.0546909754936718,0.0007333359477175,0.9603960396039604,0.2389,0.9126092384519352,us,0.4
1228456349773836289,121035,1151462,67,484,14.4478,0.1095,0.909091,0.010682893847194,0.0634600254485056,0.0002739580079675,0.966996699669967,0.5611999999999999,0.8576779026217228,us,0.43
1459292065041375232,51598,592210,25,57,4.56,0.095,0.75,0.0221771467207572,0.0375569434596369,0.0013971599866701,0.9795979597959796,0.9203,0.8064918851435705,uk,0.45
1408253795268665348,258221,2394129,310,1144,7.3806,0.0119,0.585761,0.0029749830966869,0.151760512078327,0.0716799634584768,0.9990999099909992,0.9871,0.9975031210986268,au,0.48
1505746120730824705,28824,375791,35,463,26.4571,0.3891,0.941176,0.0942528735632183,0.0461997222033355,0.0016227593294529,0.942994299429943,0.6033999999999999,0.906367041198502,au,0.49
151745649,277541,5940278,210,2502,23.8286,0.057,0.971292,0.0206896551724137,0.0338173729760181,0.0002430742723404,0.9852985298529852,0.6502,0.8214731585518102,au,0.44
1389798022918279168,9,130,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,0.38
2310485432,147534,1534498,114,730,12.807,0.0567,0.840708,0.0346179851250845,0.0853243713150661,0.001040504548106,0.9891989198919892,0.9199,0.9450686641697876,au,0.48
28522266,160498,1682846,109,656,12.0367,0.0557,0.787037,0.0094658553076402,0.0683127252241314,0.0016233469195524,0.9675967596759676,0.3748,0.7615480649188515,us,0.38
172584775,44533,654990,34,144,8.4706,0.1283,0.909091,0.018526031102096,0.045900556564646,0.0002556016932607,0.918991899189919,0.6095999999999999,0.6841448189762797,us,0.41
1035516433,9226,166967,5,14,5.6,0.7,0.75,0.0382691007437457,0.0830476042465979,0.0,0.6999699969997,0.5,1.0,uk,0.47
76505770,119580,1650207,106,886,16.717,0.0796,0.933333,0.0175794455713319,0.0350723145513001,0.0005740402717566,0.9747974797479748,0.4061,0.8926342072409488,us,0.42
132710952,116682,1456813,78,173,4.4359,0.0288,0.571429,0.0043272481406355,0.0488572455392266,0.0003579128813769,0.9903990399039904,0.7822,0.9400749063670412,us,0.42
1486729546128773135,17747,285381,44,423,19.2273,0.2236,0.860465,0.0377281947261663,0.0213087525375656,0.0049357568353798,0.9354935493549354,0.5893999999999999,0.9363295880149812,us,0.45
1392969312114249730,64359,604958,44,148,6.7273,0.0782,0.744186,0.0085192697768762,0.0629238584596854,0.000354598873216,0.9294929492949296,0.1669,0.8401997503121099,us,0.35
