userids,tweets,tokens,nodes,edges,avg_degrees,DENS,OUT,SS,IS,RIS,ABC,RBC,ACC,country,type,alpha-6,alpha-8
1030649450316869632,102479,1062662,59,460,15.5932,0.1344,0.862069,0.023799864773495605,0.05054150923236817,0.0007911665653054159,0.960996099609961,0.4635,0.9725343320848939,us,urban,0.56,0.43
1241162270001860608,239110,2440145,139,538,7.741,0.028,0.869565,0.004192021636240703,0.11114392004118384,0.0013072469496523305,0.9897989798979898,0.9607,0.8976279650436954,au,au,0.64,0.48
110297693,71197,903901,52,137,5.2692,0.0517,0.470588,0.006355645706558485,0.11453187376764154,0.00048664212036447085,0.9756975697569757,0.6477999999999999,0.9138576779026217,us,rural,0.52,0.4
1373165337492004866,148146,2715843,107,1610,30.0935,0.142,0.990566,0.03015551048005409,0.048361873864773246,0.025809389790854707,0.9522952295229523,0.6854,0.83645443196005,us,rural,0.59,0.46
51147586,19973,297200,10,21,4.2,0.2333,0.777778,0.019202163624070318,0.009713170087321399,0.00017627702983499306,0.9957995799579958,0.9861,0.9925093632958801,us,rural,0.63,0.5
119320704,60468,782425,52,149,5.7308,0.0562,0.568627,0.008248816768086545,0.04202500169980476,0.00012295910421090215,0.9597959795979598,0.4384,0.8514357053682896,us,urban,0.48,0.37
49038638,52923,936485,37,73,3.9459,0.0548,0.611111,0.041244083840432724,0.050265655201888235,4.465684755819824e-05,0.9792979297929792,0.7575000000000001,0.9375780274656679,us,urban,0.56,0.43
110230296,63179,718851,39,103,5.2821,0.0695,0.6578949999999999,0.008384043272481406,0.10045554767709537,1.8473832726707272e-05,0.951995199519952,0.4627,0.8589263420724095,uk,urban,0.51,0.39
1424480310,56744,1186366,36,169,9.3889,0.1341,0.885714,0.038539553752535496,0.04551785766320554,0.0023011320992679884,0.8715871587158716,0.4615,0.8701622971285893,us,rural,0.53,0.41
1477125965943873538,165860,1886845,89,469,10.5393,0.0599,0.977273,0.016903313049357674,0.08823832234126253,0.04916953952197406,0.9807980798079808,0.8553,0.83645443196005,us,urban,0.63,0.48
58553219,48597,897185,21,49,4.6667,0.1167,0.85,0.012440838404327248,0.04801025710761221,0.00024879739990910923,0.981998199819982,0.9412,0.9750312109862672,au,au,0.63,0.49
23289186,58366,1037061,34,72,4.2353,0.0642,0.515152,0.009195402298850573,0.14176177479043833,8.514180541030165e-05,0.9366936693669367,0.5764,0.7565543071161049,us,urban,0.49,0.38
2652650356,47526,939488,22,32,2.9091,0.0693,0.285714,0.012170385395537523,0.039961924373257705,3.493810731329562e-05,0.9660966096609661,0.7619,0.8838951310861424,uk,rural,0.49,0.38
1260986039356751872,98596,1516359,65,167,5.1385,0.0401,0.640625,0.006085192697768762,0.060940429127854454,0.0004293873410740651,0.9897989798979898,0.8793,0.9013732833957553,uk,rural,0.58,0.44
893984648,35053,631836,19,59,6.2105,0.1725,0.722222,0.02663962136578769,0.05122920167455053,0.00030290269626646307,0.9246924692469247,0.6383,0.7627965043695382,uk,rural,0.52,0.41
1488773103509405701,7622,64588,13,32,4.9231,0.2051,0.5,0.012576064908722108,0.00794731576544637,0.00010282826740374595,0.783078307830783,0.08330000000000004,1.0,us,urban,0.4,0.32
1355935066116001795,3944,58692,4,4,2.0,0.3333,0.666667,0.01798512508451656,0.0,0.0,1.0,1.0,1.0,us,urban,0.61,0.5
862159638707412992,9079,253868,8,15,3.75,0.2679,0.42857100000000004,0.03042596348884381,0.01193360076928307,6.295440325507051e-05,0.7587758775877588,0.369,0.9525593008739076,au,au,0.43,0.35
976520343593500672,10111,93514,23,100,8.6957,0.1976,0.681818,0.01879648411088573,0.020073237302458406,0.0014004269876231078,0.9102910291029103,0.35540000000000005,0.9937578027465668,us,urban,0.5,0.4
1011052435341656064,89858,693268,135,2501,37.0519,0.1383,0.947761,0.03475321162947938,0.03902363214282245,0.006422724092849906,0.9786978697869787,0.5586,0.9213483146067416,us,rural,0.58,0.45
1411133333292027907,110501,1314938,106,626,11.8113,0.0562,0.895238,0.025016903313049354,0.06843316853321418,0.0010606236331111862,0.9864986498649865,0.8815,0.9288389513108615,au,au,0.63,0.48
1325372863197679616,10613,92905,10,19,3.8,0.2111,0.333333,0.012035158891142664,0.028492613134148588,1.095267945374757e-05,0.7416741674167417,0.13890000000000002,0.9775280898876404,uk,urban,0.37,0.31
90618895,199692,2757695,145,1000,13.7931,0.0479,0.8055559999999999,0.015010141987829614,0.10382407506337843,0.000582889378654377,0.9861986198619862,0.4537,0.9176029962546817,au,au,0.55,0.42
1115245344940601344,2585,26069,2,2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,urban,0.5,0.5
1424443373025468418,267,2707,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,urban,0.5,0.38
3139886119,66573,705034,51,342,13.4118,0.1341,0.84,0.020283975659229205,0.04073897798024342,0.002615528057879693,0.966996699669967,0.5675,0.9925093632958801,us,urban,0.57,0.45
1428693434022473731,160959,2739289,108,1523,28.2037,0.1318,0.971963,0.027586206896551724,0.09072295124959932,0.008912754657289072,0.9636963696369637,0.6355,0.7403245942571786,uk,rural,0.57,0.45
44211617,97046,1061054,89,395,8.8764,0.0504,0.7727269999999999,0.0067613252197430695,0.07147921867259817,0.0007842447539338952,0.9636963696369637,0.4091,0.7228464419475655,us,urban,0.49,0.37
237102475,28304,518311,33,45,2.7273,0.0426,0.375,0.009465855307640297,0.015055413635348168,4.8076621936997107e-05,0.996999699969997,0.9713,0.9463171036204744,au,au,0.55,0.42
913503583257153537,14671,289120,8,13,3.25,0.2321,1.0,0.012440838404327248,0.03496741231435704,1.8074271459081288e-05,0.9552955295529553,0.881,0.8401997503121099,uk,rural,0.62,0.49
1585339597428772864,12820,135721,35,123,7.0286,0.1034,0.794118,0.021906693711967542,0.01025322234417647,0.0017431800444342683,0.897989798979898,0.5188999999999999,0.717852684144819,au,au,0.49,0.38
1654087248,217,4368,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,us,urban,0.5,0.38
19077290,104016,1579858,74,173,4.6757,0.032,0.69863,0.005138607167004733,0.04787427272638971,0.00019147210980676946,0.9897989798979898,0.7904,0.9425717852684145,uk,urban,0.58,0.44
1433519946236055560,157597,3037620,169,1797,21.2663,0.0633,0.910714,0.015415821501014199,0.0283508008508737,0.004135694155968718,0.9723972397239724,0.5621,0.6729088639200999,uk,urban,0.53,0.4
1520446033637093376,164300,1613781,128,958,14.9688,0.0589,0.834646,0.01852603110209601,0.048793138616650314,0.12549618899050527,0.9396939693969397,0.6791,0.8464419475655431,au,au,0.56,0.44
46710306,74810,1217951,71,334,9.4085,0.0672,0.828571,0.015010141987829614,0.05309801559935116,0.005021932799365139,0.9615961596159616,0.4508,0.787765293383271,us,urban,0.52,0.4
35450000,166482,3137608,155,408,5.2645,0.0171,0.694805,0.004056795131845842,0.015972336891591308,0.00023033531898439093,0.9942994299429943,0.8288,0.9038701622971286,au,au,0.57,0.43
1496927580464766979,8985,85858,40,731,36.55,0.4686,1.0,0.1711967545638945,0.010041475236272862,0.001654888756090915,0.9567956795679567,0.9212,0.9500624219725343,us,urban,0.67,0.56
1549629402,58080,1011184,37,187,10.1081,0.1404,0.722222,0.021230561189993235,0.051549736287432125,0.003483574911797144,0.9696969696969697,0.9167,0.8938826466916354,us,urban,0.6,0.46
597717744,62923,842153,85,1835,43.1765,0.257,0.8452379999999999,0.06910074374577417,0.01588297572678795,0.00279692887338189,0.9750975097509751,0.6783,0.9737827715355806,us,urban,0.59,0.48
1640540593,58520,730618,52,104,4.0,0.0392,0.45097999999999994,0.005409060175794456,0.012627121113517818,0.00039172281569932157,0.9720972097209721,0.5187999999999999,0.9612983770287141,us,rural,0.49,0.37
958809980408184832,168981,2342697,118,414,7.0169,0.03,0.760684,0.011899932386747802,0.08208017250590074,5.542149818012182e-05,0.9828982898289829,0.355,0.9850187265917603,au,au,0.53,0.4
635147219,228679,3529225,128,484,7.5625,0.0298,0.795276,0.004597701149425286,0.05416840694297398,0.00036250783595466875,0.9747974797479748,0.6597999999999999,0.6317103620474407,us,rural,0.52,0.39
1306965834,323248,4582455,277,1894,13.6751,0.0248,0.913043,0.010818120351588911,0.04766446825250356,0.004193419007338683,0.9762976297629763,0.3738,0.46441947565543074,au,au,0.46,0.35
1946243419,462535,4894718,250,2538,20.304,0.0408,0.975904,0.010547667342799187,0.07209697629015181,0.000685776405068068,0.9732973297329733,0.5028,0.3707865168539326,au,au,0.48,0.37
1282832545881526272,275865,2666166,143,929,12.993,0.0458,0.852113,0.016768086544962812,0.07372490359678688,0.005094864482508871,0.9645964596459646,0.48460000000000003,0.4157303370786517,us,rural,0.47,0.36
1080303095555416064,135288,463638,87,373,8.5747,0.0499,0.918605,0.010141987829614603,0.10419511816071411,0.004632031512974113,0.9606960696069606,0.7501,0.6679151061173534,uk,urban,0.57,0.43
285513608,182775,3288231,205,1309,12.7707,0.0313,0.95098,0.012981744421906692,0.03362699484230668,0.0002902695091282886,0.9804980498049805,0.3174,0.3895131086142323,au,au,0.45,0.34
1172255240789331978,73866,1033618,41,109,5.3171,0.0665,0.675,0.007843137254901959,0.06355132924732644,0.001875940151503996,0.9714971497149715,0.7749,0.8751560549313359,us,urban,0.56,0.43
582276290,36000,368282,28,56,4.0,0.0741,0.259259,0.005544286680189317,0.01929618369547269,3.607803210622858e-05,0.9135913591359136,0.19369999999999998,0.9725343320848939,us,urban,0.39,0.3
2577700183,76503,1266199,77,289,7.5065,0.0494,0.828947,0.017849898580121704,0.016836809029362913,0.0,0.9747974797479748,0.6515,0.8451935081148565,au,au,0.56,0.42
47311292,78845,1555249,44,89,4.0455,0.047,0.6976739999999999,0.006220419202163624,0.04773246044311482,0.0015669030145992753,0.9927992799279928,0.9363,0.9113607990012484,au,au,0.6,0.46
3293106874,153042,2181197,92,396,8.6087,0.0473,0.681319,0.006490872210953346,0.11351587617650773,0.0003008813863243551,0.9792979297929792,0.4312,0.9588014981273408,us,urban,0.53,0.4
17650141,8758,101750,5,7,2.8,0.35,0.75,0.013928329952670723,0.0,0.0,0.9498949894989499,0.9167,0.947565543071161,us,rural,0.6,0.49
1241424716,48356,843126,28,112,8.0,0.1481,0.888889,0.03286004056795132,0.014245335250065563,0.0001546302105712559,0.873087308730873,0.47929999999999995,0.8139825218476904,us,urban,0.52,0.41
1849043431,116124,1394068,108,854,15.8148,0.0739,0.82243,0.014063556457065583,0.03768904257282449,0.0001901206525780345,0.9714971497149715,0.4437,0.6878901373283396,us,urban,0.5,0.38
68600984,178760,2514851,144,395,5.4861,0.0192,0.769231,0.004732927653820149,0.03333365710566957,0.00021142666958409067,0.9954995499549955,0.8281000000000001,0.9662921348314607,au,au,0.6,0.45
1364606075836768257,10869,91188,12,27,4.5,0.2045,0.7272730000000001,0.014198782961460446,0.011655804104785679,2.3503603977999075e-05,0.8316831683168316,0.5455,0.8027465667915106,uk,urban,0.49,0.39
1371838787643379712,271739,3016399,152,671,8.8289,0.0292,0.728477,0.006626098715348207,0.04190455839072198,0.0004891570059901168,0.9786978697869787,0.4999,0.7715355805243446,us,urban,0.5,0.38
807576189745307649,67810,659318,52,146,5.6154,0.0551,0.666667,0.007167004732927654,0.032170019329208474,0.00043850673941752874,0.9717971797179717,0.5558000000000001,0.9488139825218477,au,au,0.53,0.4
779322686,424201,5678693,298,1113,7.4698,0.0126,0.787879,0.0036511156186612576,0.03997552281137995,0.0007897681008687249,0.9954995499549955,0.8636,0.8888888888888888,au,au,0.6,0.45
1259779259771412480,140839,1594450,70,188,5.3714,0.0389,0.6811590000000001,0.006896551724137931,0.04505551076704904,0.00045356079776543714,0.9921992199219922,0.8706,0.9238451935081149,us,rural,0.59,0.44
1110832866689077248,54144,927098,102,550,10.7843,0.0534,0.861386,0.03231913455037187,0.014808699115130204,0.0003267588543041321,0.9708970897089709,0.38480000000000003,0.6791510611735331,au,au,0.49,0.37
916678646739345408,16904,222335,10,58,11.6,0.6444,1.0,0.13644354293441513,0.010101696890814254,0.0,0.84998499849985,0.8067,0.7765293383270911,us,rural,0.6,0.53
1032696623325802496,48622,483848,39,119,6.1026,0.0803,0.789474,0.009871534820824882,0.06952881411906403,0.0009463608623721437,0.927992799279928,0.3176,0.8089887640449438,us,urban,0.49,0.38
2891095410,24349,256552,80,315,7.875,0.0498,0.759494,0.04219066937119675,0.032636251493399895,6.61391415940894e-05,0.963096309630963,0.050799999999999956,0.9850187265917603,us,rural,0.47,0.36
1402272563196305414,114595,1299116,77,1377,35.7662,0.2353,0.842105,0.057741717376605814,0.06466445853933347,1.0,0.9702970297029703,0.7913,0.8077403245942572,uk,urban,0.59,0.6
1241077773751459852,251879,3734025,209,2173,20.7943,0.05,0.903846,0.028127112914131166,0.05067943624760813,0.013850932363878613,0.978997899789979,0.5061,0.9662921348314607,us,rural,0.57,0.44
3192682332,104657,1828627,58,576,19.8621,0.1742,0.894737,0.03218390804597701,0.017563354151894552,0.0043634910857234845,0.9471947194719472,0.7741,0.8514357053682896,us,urban,0.59,0.46
1330444168011919362,10650,193767,10,22,4.4,0.2444,0.666667,0.01744421906693712,0.01019882859168747,0.0002937950497249884,0.7416741674167417,0.40969999999999995,0.731585518102372,uk,urban,0.43,0.35
1212509305364086784,63740,679576,45,76,3.3778,0.0384,0.454545,0.004597701149425286,0.01748370615717852,3.357489828257168e-05,0.9738973897389739,0.7431,0.8227215980024969,us,urban,0.5,0.38
1655586296,74288,1055729,47,237,10.0851,0.1096,0.913043,0.018120351588911426,0.07427466902372927,0.00012024443795144328,0.9453945394539454,0.5243,0.7578027465667916,uk,rural,0.54,0.42
1302947962243280896,28378,418088,20,56,5.6,0.1474,0.789474,0.040297498309668695,0.02286285975153711,8.226261392299676e-05,0.9654965496549655,0.9186,0.8876404494382023,au,au,0.6,0.47
16202323,94660,924688,82,304,7.4146,0.0458,0.518519,0.015551048005409058,0.09975037152875585,0.030724428199327903,0.9720972097209721,0.36629999999999996,0.9051186017478152,uk,urban,0.48,0.37
199093519,226636,3569554,156,786,10.0769,0.0325,0.883871,0.0067613252197430695,0.04368401115071926,0.0012815340069003995,0.9867986798679867,0.855,0.8826466916354557,au,au,0.61,0.46
1533349023913889793,114666,1598991,74,209,5.6486,0.0387,0.493151,0.005409060175794456,0.04420269443338222,0.0,0.9837983798379838,0.7633,0.8077403245942572,us,rural,0.52,0.39
1296155665732378629,168839,1277963,161,781,9.7019,0.0303,0.85,0.01162947937795808,0.037846395928239095,0.001296376532812506,0.9834983498349835,0.19430000000000003,0.947565543071161,us,urban,0.5,0.38
307261061,56564,855196,62,247,7.9677,0.0653,0.606557,0.020824881676808654,0.019327265839752118,9.357959923840332e-05,0.9600960096009601,0.39559999999999995,0.8751560549313359,uk,urban,0.48,0.37
73975931,150891,2605082,87,427,9.8161,0.0571,0.6976739999999999,0.010277214334009466,0.02557866210795217,0.0004912605785461476,0.9666966696669667,0.7388,0.9900124843945068,us,rural,0.57,0.44
435140593,31380,703206,25,64,5.12,0.1067,0.625,0.015415821501014199,0.027196876244499915,0.0010341585750319594,0.8700870087008701,0.4931,0.7453183520599251,uk,rural,0.46,0.36
1247980102312267777,81967,1248081,51,144,5.6471,0.0565,0.6,0.009060175794455713,0.050807650092760774,0.0005484213434206413,0.9477947794779478,0.27769999999999995,0.818976279650437,us,urban,0.45,0.35
1287927601772875778,25004,205839,13,23,3.5385,0.1474,0.75,0.011223799864773495,0.041442211494565485,0.0012499686667579468,0.9807980798079808,0.9432,0.9463171036204744,uk,urban,0.61,0.48
594435938,15263,188618,13,19,2.9231,0.1218,0.583333,0.005273833671399593,0.009713170087321399,0.0,0.9456945694569456,0.7652,0.8476903870162297,us,urban,0.53,0.41
15771605,58599,1356099,38,98,5.1579,0.0697,0.594595,0.008384043272481406,0.16236340854564704,5.870025093505269e-05,0.9831983198319832,0.8656,0.898876404494382,au,au,0.59,0.45
1246321088738418689,66788,888112,40,94,4.7,0.0603,0.769231,0.010818120351588911,0.06919079580002525,0.0010534667856998854,0.978097809780978,0.7794,0.9288389513108615,au,au,0.59,0.45
1465180969858519040,124019,858432,170,637,7.4941,0.0222,0.881657,0.007978363759296822,0.050040309655862376,0.010780315773974912,0.975997599759976,0.6835,0.83645443196005,au,au,0.57,0.43
1911575988,112219,1693307,53,460,17.3585,0.1669,0.923077,0.03002028397565923,0.031039406331044263,0.0,0.9270927092709271,0.7969999999999999,0.9300873907615481,us,rural,0.61,0.48
122305083,61063,1148593,43,152,7.0698,0.0842,0.761905,0.017038539553752535,0.05766320554039222,0.001167623790221027,0.984998499849985,0.9088,0.9575530586766542,au,au,0.61,0.47
1226065645,129361,1710299,88,307,6.9773,0.0401,0.701149,0.011088573360378634,0.022942507746253143,0.000152338609183401,0.963096309630963,0.5092,0.6154806491885143,us,urban,0.47,0.36
22579920,85243,1221817,50,218,8.72,0.089,0.836735,0.009330628803245436,0.08481928647052539,0.004380084630131951,0.9561956195619562,0.6047,0.7602996254681649,us,rural,0.54,0.42
140782720,176224,2400735,209,5089,48.6986,0.1171,0.9375,0.07261663286004057,0.026089574854545276,0.0007555586052787472,0.9876987698769877,0.5224,0.9837702871410736,au,au,0.59,0.46
196550513,26959,414614,25,108,8.64,0.18,0.791667,0.023123732251521298,0.015725622371373343,0.00010201739306650499,0.8616861686168616,0.37450000000000006,0.9987515605493134,uk,rural,0.51,0.41
920107329630228480,37002,562135,35,235,13.4286,0.1975,0.823529,0.03434753211629479,0.046895185181587716,0.0022980061199389147,0.9156915691569156,0.4655,0.8801498127340824,us,rural,0.53,0.42
1358462097785520130,106846,1977546,80,518,12.95,0.082,0.8354429999999999,0.014874915483434751,0.03078297864073898,0.0005165152010205077,0.9732973297329733,0.7409,0.9600499375780275,uk,urban,0.59,0.45
1452628828187156491,17015,170205,19,39,4.1053,0.114,0.27777799999999997,0.011494252873563218,0.00874185307858926,8.39078662014567e-06,0.8544854485448545,0.13560000000000005,0.9176029962546817,us,rural,0.37,0.29
1489709399786635273,142406,1152735,149,737,9.8926,0.0334,0.918919,0.010412440838404327,0.03170184453099958,0.0,0.9747974797479748,0.8415,0.9088639200998752,us,urban,0.61,0.46
1509854285504585740,69657,1133761,181,392,4.3315,0.012,0.638889,0.006085192697768762,0.030291492234320514,0.0009819335669928454,0.9987998799879988,0.9515,0.9625468164794008,au,au,0.6,0.45
1521687627287900161,46904,851578,23,63,5.4783,0.1245,0.7272730000000001,0.01068289384719405,0.0631356055675891,0.0008524757162820264,0.9810981098109811,0.9545,0.9063670411985019,au,au,0.61,0.47
84031852,295403,5063784,183,506,5.5301,0.0152,0.747253,0.0021636240703177823,0.04693209522791954,0.004943419010276633,0.9942994299429943,0.9475,0.9712858926342073,au,au,0.62,0.47
140563071,2957,35781,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,uk,urban,0.5,0.38
