networkID,tweets,tokens,nodes,edges,avg_degrees,DENS,OUT,SocSim,IS,RIS,ABC,RBC,ACC,country,type,nsi
1305988156995571712,97711,1254322,114,482,8.4561,0.0374,15.0442,0.0054,1.3388,3.1838,0.014,0.5307,0.053,us,rural,0.34
1465829245934981122,116324,1669419,51,240,9.4118,0.0941,4.0,0.0122,4.9312,1231.8,0.0233,0.3855,0.0225,us,urban,0.45
1326498311461855243,46579,395028,47,169,7.1915,0.0782,17.3913,0.007,7.7,20.7679,0.0158,0.6178,0.0062,us,urban,0.42
789902625181470725,165131,2016443,96,514,10.7083,0.0564,35.7895,0.0065,2.9561,2.7389,0.0076,0.3648,0.0086,us,urban,0.41
1080855261701521408,53899,606164,40,146,7.3,0.0936,33.3333,0.0066,1.2552,3.6667,0.0142,0.3616,0.0067,us,urban,0.41
717694755661094912,187156,1713533,146,729,9.9863,0.0344,18.6207,0.0074,1.387,16.04,0.0063,0.1578,0.0154,us,urban,0.44
761994583337230336,67975,655856,89,788,17.7079,0.1006,27.2727,0.0149,1.4667,3.2109,0.009,0.6491,0.001,us,urban,0.4
3108911922,72823,860962,45,111,4.9333,0.0561,59.0909,0.0064,2.3531,6.1173,0.0153,0.4859,0.0183,us,rural,0.35
408603155,120413,1768438,90,1107,24.6,0.1382,1.1236,0.0236,1.6693,21.6548,0.0145,0.3469,0.0096,us,urban,0.46
813522633555853313,6644,51752,10,27,5.4,0.3,55.5556,0.0147,2.3444,12.1875,0.0944,0.838,0.0076,us,urban,0.32
3014384607,126222,2318350,100,998,19.96,0.1008,6.0606,0.0252,1.7097,17.1546,0.0124,0.4527,0.0016,us,rural,0.45
1269708995507281920,8035,94967,7,7,2.0,0.1667,100.0,0.0032,0.3,0.0,0.0238,0.1667,0.0144,us,urban,0.34
910758218502111232,67223,701843,65,231,7.1077,0.0555,21.875,0.0098,4.7,0.2041,0.012,0.6906,0.0045,us,urban,0.39
1344084319225176065,49989,488275,47,219,9.3191,0.1013,23.913,0.011,2.7949,5.3086,0.0173,0.6411,0.0088,us,urban,0.39
1443048194544488452,99235,1625798,55,95,3.4545,0.032,50.0,0.0061,1.1412,11.9333,0.002,0.1087,0.0044,us,rural,0.42
1431769904290598928,140,2666,1,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,us,rural,0.38
3259097581,85827,891390,51,96,3.7647,0.0376,44.0,0.0055,1.1111,0.0,0.0024,0.0979,0.0047,us,rural,0.43
929151876116779008,55888,863143,105,1597,30.419,0.1462,8.6538,0.0203,1.386,26.4798,0.0099,0.4207,0.0208,us,rural,0.43
3244486423,157762,1363022,141,2004,28.4255,0.1015,11.4286,0.0153,3.6341,6.5196,0.0049,0.3874,0.0011,us,urban,0.46
1488525385755148293,49047,457438,29,47,3.2414,0.0579,50.0,0.0045,4.9625,18.3659,0.012,0.2758,0.0136,us,rural,0.4
1375923528,30641,228506,20,78,7.8,0.2053,21.0526,0.0227,8.4724,63.6579,0.0051,0.0526,0.0112,us,urban,0.5
236167555,158203,2606228,154,1064,13.8182,0.0452,13.7255,0.0071,4.8771,38.5765,0.0124,0.5278,0.0156,us,urban,0.41
460681089,45173,613716,52,143,5.5,0.0539,41.1765,0.0104,1.2333,2.4079,0.0135,0.6759,0.0032,us,urban,0.37
3011588713,101445,1539081,107,257,4.8037,0.0227,48.1132,0.0055,1.0043,5.7941,0.0063,0.3655,0.0207,us,urban,0.37
303523173,39642,643759,25,86,6.88,0.1433,45.8333,0.017,1.4176,4.7381,0.0076,0.125,0.0106,us,rural,0.43
742202610543792129,63410,825346,58,249,8.5862,0.0753,28.0702,0.0122,2.6609,1.55,0.0222,0.5098,0.0199,us,urban,0.38
1614203912,23804,415247,18,57,6.3333,0.1863,35.2941,0.0144,0.54,0.0,0.0208,0.2384,0.0102,us,rural,0.43
465845571,28637,391030,40,150,7.5,0.0962,30.7692,0.0163,0.4636,0.0,0.0219,0.7568,0.0086,us,urban,0.36
1519022636004696064,45840,748559,32,82,5.125,0.0827,29.0323,0.0101,1.2692,1.9464,0.0073,0.2151,0.0095,us,rural,0.43
846566115182592000,32739,424305,35,67,3.8286,0.0563,47.0588,0.0079,0.3,0.0,0.013,0.2709,0.0189,us,urban,0.38
749618504,94875,1358571,75,1632,43.52,0.2941,12.1622,0.0631,0.6446,117.6,0.0097,0.1921,0.0204,us,rural,0.48
490104241,95741,1275651,74,306,8.2703,0.0566,20.5479,0.0056,2.0344,7.6225,0.0151,0.5655,0.0332,us,urban,0.36
314984207,60967,767909,46,225,9.7826,0.1087,42.2222,0.0195,0.8575,12.72,0.0258,0.5858,0.0099,us,urban,0.37
1505340978000850946,4669,37694,11,38,6.9091,0.3455,20.0,0.0244,0.7429,3.9524,0.0677,0.5537,0.0078,us,rural,0.42
99277221,14242,144577,11,15,2.7273,0.1364,60.0,0.0091,1.3286,0.5,0.0091,0.0833,0.0088,us,urban,0.42
3394273851,66895,951881,77,1416,36.7792,0.242,14.4737,0.0466,1.5731,10.1066,0.0089,0.3655,0.0196,us,urban,0.44
1258116032729931776,128128,2088616,89,1025,23.0337,0.1309,5.6818,0.0199,1.9783,117.3906,0.0184,0.3118,0.0527,us,urban,0.39
2738244551,70427,783095,66,197,5.9697,0.0459,43.0769,0.0044,1.2222,17.3333,0.0111,0.7029,0.0024,us,urban,0.36
1489085315298082818,61563,580030,53,231,8.717,0.0838,32.6923,0.007,3.5891,8.0679,0.0135,0.4504,0.0092,us,urban,0.4
1083367580126138368,103514,941745,65,201,6.1846,0.0483,32.8125,0.0045,1.7568,3.0426,0.0231,0.6174,0.0539,us,urban,0.3
33050208,35503,402673,34,58,3.4118,0.0517,54.5455,0.0028,1.1462,8.9333,0.0081,0.2064,0.0116,us,rural,0.39
1281764340576800771,132718,1890139,80,928,23.2,0.1468,15.1899,0.0351,4.6187,84.4121,0.0125,0.3995,0.0013,us,rural,0.46
760603983635288065,90815,1323121,42,145,6.9048,0.0842,19.5122,0.0117,3.0754,1.5413,0.0172,0.3787,0.0191,us,rural,0.41
17519989,48694,512367,39,120,6.1538,0.081,39.4737,0.0138,1.2087,3.6333,0.0084,0.1273,0.0092,us,urban,0.43
1349403542612631552,6562,116311,3,2,1.3333,0.3333,100.0,0.0079,0.0,0.0,0.0,0.0,0.0,us,urban,0.42
618698877,22542,241870,17,20,2.3529,0.0735,81.25,0.0084,0.9,0.0,0.0039,0.0625,0.0088,us,urban,0.39
847480532103450625,66895,957918,67,566,16.8955,0.128,15.1515,0.0245,2.2578,30.2831,0.0202,0.3412,0.0044,us,urban,0.45
1496229825299709952,148669,1305083,98,544,11.102,0.0572,12.3711,0.0083,4.4929,0.0,0.0048,0.0991,0.0024,us,urban,0.49
2178576482,148772,2568654,100,332,6.64,0.0335,33.3333,0.0071,2.0917,1.994,0.0111,0.4638,0.0193,us,urban,0.38
4741972339,64046,563783,82,466,11.3659,0.0702,24.6914,0.0078,2.3756,9.1326,0.0123,0.6286,0.0155,us,urban,0.38
1182476829380227072,44775,372017,72,647,17.9722,0.1266,8.4507,0.0161,2.0308,5.7548,0.01,0.4739,0.0014,us,urban,0.45
897522944024485888,24359,395332,30,115,7.6667,0.1322,17.2414,0.0108,0.5824,2.0,0.0227,0.3184,0.0085,us,rural,0.44
1264463261707223046,57652,735642,38,136,7.1579,0.0967,32.4324,0.0186,4.4102,3.7482,0.0165,0.5844,0.002,us,urban,0.4
1405861604437151754,82188,1040201,48,125,5.2083,0.0554,36.1702,0.0126,2.0065,10.987,0.0144,0.3166,0.017,us,urban,0.4
804474252195930116,122974,1532588,60,237,7.9,0.0669,25.4237,0.0076,3.9264,16.7106,0.0072,0.2486,0.0078,us,urban,0.44
2159206890,132018,1331025,107,798,14.9159,0.0704,13.2075,0.0087,3.1556,1.81,0.0081,0.7188,0.004,us,urban,0.4
1218001481334390785,42239,835175,32,111,6.9375,0.1119,12.9032,0.0191,1.5389,45.1667,0.028,0.3762,0.0291,us,urban,0.4
735961149427068931,42285,531359,33,58,3.5152,0.0549,53.125,0.0077,0.3667,2.6667,0.0261,0.3599,0.0357,us,rural,0.33
1349940172012486658,115846,1685038,75,371,9.8933,0.0668,18.9189,0.0087,5.2101,46.04,0.0208,0.5864,0.0322,us,urban,0.37
1125410179,85993,1034019,52,162,6.2308,0.0611,17.6471,0.0043,5.0512,5.3324,0.0102,0.405,0.0117,us,urban,0.43
1049118356064878592,62313,686884,40,119,5.95,0.0763,35.8974,0.0081,5.8485,2.5351,0.0217,0.8378,0.0005,us,urban,0.37
4121270003,59639,540718,89,855,19.2135,0.1092,21.5909,0.0188,1.7262,14.4853,0.0096,0.6229,0.0064,us,rural,0.4
2369715290,63802,917871,61,106,3.4754,0.029,65.0,0.0038,15.08,0.0,0.0042,0.162,0.0084,us,urban,0.42
1316450633302515712,64809,995119,58,311,10.7241,0.0941,5.2632,0.0106,1.6151,1.3503,0.018,0.6181,0.0242,us,urban,0.39
1349039102868430849,139908,1784665,88,283,6.4318,0.037,29.8851,0.0067,5.1218,10.6532,0.0196,0.5175,0.0323,us,urban,0.36
228038582,86765,1205227,51,73,2.8627,0.0286,58.0,0.0025,1.3429,2.2982,0.002,0.0792,0.0075,us,urban,0.41
3255636378,103817,1174910,108,764,14.1481,0.0661,5.6075,0.01,2.0486,4.7235,0.0104,0.1724,0.0075,us,urban,0.47
303511679,30686,502780,23,34,2.9565,0.0672,59.0909,0.0038,0.6,2.3333,0.0079,0.1818,0.0104,us,rural,0.39
1044009537936580608,36831,377394,46,124,5.3913,0.0599,68.8889,0.0072,2.337,4.8972,0.0214,0.9637,0.0,us,rural,0.3
2586025381,147978,2342534,113,352,6.2301,0.0278,34.8214,0.0047,3.1745,20.2975,0.005,0.4021,0.0127,us,urban,0.4
910288794632548353,91402,724792,149,3143,42.1879,0.1425,0.6757,0.0317,1.331,23.8444,0.0058,0.4358,0.0014,us,rural,0.47
190431970,81233,756012,60,325,10.8333,0.0918,20.339,0.0116,4.1075,0.8872,0.0151,0.807,0.0,us,rural,0.39
2973964983,81410,997768,69,379,10.9855,0.0808,39.7059,0.0084,1.8617,14.6776,0.0075,0.3785,0.0019,us,rural,0.41
1192087480461193216,10747,157858,13,23,3.5385,0.1474,58.3333,0.0098,1.0571,3.9333,0.0554,0.6364,0.0146,us,urban,0.33
1185340342930939904,47502,569794,26,92,7.0769,0.1415,24.0,0.0167,5.8429,9.3983,0.0383,0.5873,0.0143,us,urban,0.39
1430982585832849417,102792,1083080,96,771,16.0625,0.0845,9.4737,0.0168,2.0579,13.9904,0.0104,0.5321,0.0117,us,urban,0.42
1494427921729081353,12100,137970,25,228,18.24,0.38,12.5,0.0524,1.3,29.875,0.0273,0.1929,0.0088,us,rural,0.5
1513445640105308164,27172,236231,19,61,6.4211,0.1784,22.2222,0.0131,1.3955,0.2087,0.0072,0.0583,0.0069,us,rural,0.48
1432225445731315715,112675,976166,143,3107,43.4545,0.153,4.9296,0.0319,1.8407,71.5876,0.006,0.3904,0.0004,us,rural,0.47
753266021256065028,116885,1753814,77,325,8.4416,0.0555,26.3158,0.0115,1.0458,15.7333,0.0055,0.1118,0.0073,us,urban,0.45
96598942,39986,458277,24,59,4.9167,0.1069,43.4783,0.0093,5.8143,0.5243,0.0316,0.5731,0.0181,us,rural,0.36
1488639528,87831,1378199,73,476,13.0411,0.0906,12.5,0.0213,3.2124,20.8244,0.0158,0.5215,0.0127,us,rural,0.42
267534177,91362,1166356,65,256,7.8769,0.0615,18.75,0.0128,3.1917,17.2381,0.0153,0.761,0.0187,us,urban,0.36
799644344445759488,116357,1238690,78,336,8.6154,0.0559,36.3636,0.0066,4.0432,5.6563,0.0099,0.7258,0.0012,us,urban,0.38
1202657267251908618,202696,2867296,106,625,11.7925,0.0562,40.0,0.0072,7.4347,21.3821,0.0054,0.4045,0.0059,us,urban,0.41
14146807,68497,1320108,36,102,5.6667,0.081,40.0,0.0071,3.1118,8.5315,0.0235,0.4143,0.0191,us,rural,0.38
1319752059202244609,131477,1954337,82,798,19.4634,0.1201,7.4074,0.033,1.6255,11.5661,0.0165,0.3787,0.0031,us,urban,0.46
1358995035149197312,21249,227734,16,37,4.625,0.1542,46.6667,0.0063,4.6231,13.3095,0.0539,0.7095,0.0145,us,urban,0.34
1468308413512024064,21462,362543,19,30,3.1579,0.0877,50.0,0.0069,0.7778,0.4,0.0069,0.1111,0.0105,us,urban,0.42
1472215388964458499,44182,679835,37,259,14.0,0.1944,8.3333,0.0294,2.9169,10.5963,0.0223,0.3877,0.0118,us,urban,0.45
959672448,21209,274379,17,49,5.7647,0.1801,18.75,0.0194,5.2364,3.2825,0.0336,0.3563,0.0319,us,rural,0.41
275839077,193973,2584648,95,296,6.2316,0.0331,37.234,0.0052,7.8705,1.801,0.0032,0.199,0.0035,us,urban,0.45
792917461,128476,1248996,83,334,8.0482,0.0491,28.0488,0.0069,2.6799,5.8441,0.0065,0.5125,0.003,us,urban,0.41
1335883058,40586,359201,31,160,10.3226,0.172,30.0,0.022,2.2333,13.1053,0.0246,0.6227,0.001,us,urban,0.4
1447689511023042567,175,2240,2,1,1.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,us,rural,0.44
371419473,52738,589152,44,111,5.0455,0.0587,55.814,0.0065,5.4086,2.2249,0.0159,0.6891,0.0015,us,urban,0.36
2990590175,58736,894369,59,318,10.7797,0.0929,12.069,0.0307,0.6154,25.6667,0.0264,0.3994,0.012,us,urban,0.43
107814970,149542,1617151,155,736,9.4968,0.0308,30.5195,0.0053,2.9936,32.2194,0.0067,0.4998,0.0159,us,urban,0.38
414567395,106189,997917,92,1153,25.0652,0.1377,3.2967,0.0162,1.852,44.411,0.0089,0.4568,0.0043,us,urban,0.45
880846583297961985,68235,1207256,47,200,8.5106,0.0925,19.5652,0.0139,42.8,0.9143,0.0025,0.0629,0.0006,us,rural,0.58
1459666807602794504,85226,1042554,52,327,12.5769,0.1233,17.6471,0.0186,2.2226,55.3889,0.0062,0.0398,0.002,us,urban,0.49
947234570667286532,114965,1306712,60,153,5.1,0.0432,37.2881,0.0063,2.5327,4.2262,0.0059,0.1472,0.0069,us,urban,0.43
1174236686,131817,1502144,92,517,11.2391,0.0618,25.2747,0.0117,1.8855,4.3991,0.0101,0.5671,0.0258,us,rural,0.37
1089883378747432960,99670,938787,79,383,9.6962,0.0622,25.641,0.0077,5.2688,120.963,0.0127,0.8173,0.0094,us,urban,0.37
1418336570243883010,71339,1303389,113,1665,29.469,0.1316,1.7857,0.0295,1.501,64.0417,0.0109,0.3325,0.0208,us,rural,0.45
21945457,78834,1119596,56,104,3.7143,0.0338,41.8182,0.0056,2.5893,1.0423,0.0043,0.1932,0.0078,us,rural,0.42
1408981792238018563,22077,268504,28,256,18.2857,0.3386,11.1111,0.0392,1.9543,48.4688,0.0268,0.3195,0.002,us,rural,0.49
1239044928182706182,17461,151787,25,75,6.0,0.125,41.6667,0.0124,0.6467,0.2125,0.027,0.6065,0.0042,us,rural,0.37
1485681422153232391,14789,114879,30,45,3.0,0.0517,72.4138,0.0133,0.0,0.0,0.0046,0.1318,0.0066,us,urban,0.39
4095840972,35528,298803,53,648,24.4528,0.2351,7.6923,0.0372,3.3459,1.456,0.0148,0.396,0.0006,us,rural,0.48
938104785042993153,75724,704173,88,874,19.8636,0.1142,24.1379,0.0176,1.9114,8.5568,0.0077,0.5478,0.0009,us,urban,0.42
464120562,169669,1574275,95,344,7.2421,0.0385,27.6596,0.0075,3.1394,1.3593,0.0089,0.6923,0.0108,us,urban,0.37
1540012899942518784,18524,311377,12,25,4.1667,0.1894,18.1818,0.0143,3.5444,0.0,0.0091,0.0455,0.0057,us,rural,0.49
22055719,23696,349645,66,2135,64.697,0.4977,0.0,0.1017,1.5,0.0,0.0074,0.4775,0.0002,us,urban,0.52
1148301837889617920,256147,3086034,169,576,6.8166,0.0203,22.619,0.0041,3.795,37.6528,0.0027,0.1574,0.0101,us,rural,0.45
892747741058793472,36064,506089,48,686,28.5833,0.3041,0.0,0.0473,1.4945,26.3232,0.0168,0.2722,0.009,us,rural,0.5
502159523,64166,940064,43,132,6.1395,0.0731,9.5238,0.0075,3.0333,0.0,0.0077,0.1072,0.0156,us,urban,0.47
938057634,11999,153044,10,33,6.6,0.3667,33.3333,0.0197,2.3591,0.9734,0.0569,0.2778,0.0009,us,urban,0.46
54814321,163414,1607322,129,1243,19.2713,0.0753,14.0625,0.0119,2.5669,3.7894,0.0059,0.4853,0.005,us,urban,0.43
2412161393,9517,157972,7,9,2.5714,0.2143,66.6667,0.0144,0.3,0.0,0.0476,0.3333,0.0193,us,urban,0.36
1448388060194951175,18758,355699,25,62,4.96,0.1033,33.3333,0.0113,0.58,18.3333,0.0073,0.0833,0.012,us,rural,0.44
1125490138841321473,7510,84901,6,7,2.3333,0.2333,100.0,0.0041,1.2,0.0,0.0667,0.4,0.0163,us,urban,0.31
1416923566293979139,59499,862680,27,112,8.2963,0.1595,3.8462,0.0129,3.1964,3.8833,0.0359,0.263,0.0072,us,urban,0.47
49038638,52923,936485,37,73,3.9459,0.0548,38.8889,0.0305,2.5875,0.38,0.0069,0.2425,0.005,us,urban,0.43
16034493,72020,990738,43,97,4.5116,0.0537,54.7619,0.0033,2.7346,4.4692,0.0099,0.2552,0.0094,us,urban,0.4
1492318365448380418,106708,1787412,52,460,17.6923,0.1735,7.8431,0.0231,1.0714,0.0,0.0123,0.0953,0.017,us,rural,0.48
339290204,109902,1388937,69,186,5.3913,0.0396,25.0,0.0037,1.6311,4.5899,0.0063,0.261,0.0093,us,urban,0.43
3344277699,88729,1236268,106,1158,21.8491,0.104,4.7619,0.0157,1.5289,59.9242,0.0134,0.3371,0.0189,us,rural,0.44
17788979,66371,1110173,43,103,4.7907,0.057,26.1905,0.0086,1.4056,5.1707,0.0128,0.2213,0.0196,us,urban,0.42
76745080,35653,330584,27,40,2.963,0.057,84.6154,0.0026,8.8615,0.0,0.0156,0.42,0.0052,us,rural,0.36
1151445895071879173,14576,170298,15,20,2.6667,0.0952,85.7143,0.0077,0.82,2.1538,0.019,0.2857,0.0118,us,urban,0.35
917472332507213824,30974,425839,17,40,4.7059,0.1471,6.25,0.008,8.9667,16.9333,0.0152,0.2083,0.0155,us,urban,0.48
2833579585,207817,1886879,159,1472,18.5157,0.0586,18.9873,0.0115,4.558,4.8265,0.0056,0.7537,0.0006,us,urban,0.4
1107258537208619009,29534,432731,18,52,5.7778,0.1699,17.6471,0.0108,0.98,0.1264,0.0149,0.2221,0.0023,us,urban,0.47
3342326440,87059,894143,84,283,6.7381,0.0406,50.6024,0.006,1.5212,2.1375,0.0108,0.6195,0.0179,us,urban,0.34
307584137,42575,533821,35,92,5.2571,0.0773,35.2941,0.0084,2.0577,0.5643,0.0201,0.6573,0.0046,us,urban,0.38
1306101798663405569,126246,1978756,58,313,10.7931,0.0947,7.0175,0.0172,4.477,5.8392,0.0321,0.4609,0.0308,us,rural,0.4
1006577587,111529,1061519,95,522,10.9895,0.0585,8.5106,0.0093,2.6423,1.8674,0.011,0.8188,0.012,us,urban,0.38
1460695603675992065,139808,1455385,115,613,10.6609,0.0468,25.4386,0.006,2.198,33.0918,0.0116,0.5149,0.031,us,urban,0.36
956700535079370752,71092,889707,65,239,7.3538,0.0575,28.125,0.0048,4.7033,19.2844,0.011,0.5695,0.0081,us,urban,0.4
853888770,99500,718474,57,208,7.2982,0.0652,37.5,0.0092,2.3449,2.0397,0.017,0.9434,0.0,us,urban,0.34
1290051774603071488,54753,706438,56,177,6.3214,0.0575,32.7273,0.0067,2.2903,6.0647,0.0121,0.5992,0.0067,us,urban,0.38
950920205215023105,70543,626619,59,345,11.6949,0.1008,27.5862,0.0139,2.2227,1.5274,0.0155,0.8149,0.001,us,urban,0.38
18109200,30822,356298,29,65,4.4828,0.08,64.2857,0.0049,2.5538,2.2871,0.0224,0.6052,0.0059,us,urban,0.34
1490968766427111425,349362,4612575,232,6472,55.7931,0.1208,4.7619,0.0288,2.9888,364.0,0.0067,0.3539,0.0136,us,urban,0.46
1645110450,23911,282542,20,87,8.7,0.2289,26.3158,0.0184,0.8889,2.3333,0.051,0.3036,0.025,us,urban,0.4
61186268,61582,809868,44,96,4.3636,0.0507,41.8605,0.0043,2.5895,2.6992,0.0177,0.4491,0.0265,us,urban,0.36
919980364386275330,49594,566172,22,82,7.4545,0.1775,19.0476,0.0349,6.8293,0.7826,0.026,0.1679,0.001,us,rural,0.49
624808898,25393,316924,29,73,5.0345,0.0899,50.0,0.0049,0.9565,1.268,0.0174,0.4964,0.004,us,urban,0.38
1113294568554782721,68818,567518,119,2055,34.5378,0.1463,2.5424,0.0303,1.7144,6.0157,0.0072,0.4749,0.0002,us,rural,0.46
1463356762690662402,142710,1823041,110,868,15.7818,0.0724,9.1743,0.0258,2.4346,120.7317,0.0146,0.4458,0.0352,us,urban,0.39
1139276759768207367,7378,125664,6,7,2.3333,0.2333,100.0,0.0019,0.45,0.0,0.0667,0.4,0.0163,us,rural,0.31
1465398655347687426,37013,300535,41,112,5.4634,0.0683,32.5,0.0094,0.6333,0.1515,0.0183,0.7131,0.0034,us,urban,0.37
468100110,102115,1178931,71,311,8.7606,0.0626,25.7143,0.0074,1.1672,4.9386,0.0154,0.4898,0.0167,us,urban,0.39
4398277639,65528,716518,101,1194,23.6436,0.1182,20.0,0.0226,3.0275,52.2414,0.0078,0.4958,0.0044,us,urban,0.43
3139886119,66573,705034,51,342,13.4118,0.1341,16.0,0.015,2.0971,22.2564,0.011,0.4325,0.0006,us,urban,0.45
273526204,46345,696180,26,111,8.5385,0.1708,24.0,0.0171,7.8254,0.9653,0.0305,0.5397,0.0097,us,urban,0.42
1089899114,180679,2271095,129,726,11.2558,0.044,32.0312,0.0087,4.6726,13.6538,0.007,0.4745,0.0119,us,rural,0.4
784969034424983553,48320,700277,35,120,6.8571,0.1008,14.7059,0.0134,1.475,7.1692,0.0169,0.3354,0.0198,us,urban,0.42
795581180179582976,35384,516918,38,100,5.2632,0.0711,35.1351,0.0065,1.3111,5.5556,0.012,0.4133,0.0078,us,urban,0.4
3961473915,55108,964631,30,42,2.8,0.0483,65.5172,0.0053,1.4,0.0769,0.0045,0.1355,0.0071,us,rural,0.4
1489994256727121928,36984,597824,19,30,3.1579,0.0877,50.0,0.0102,3.05,19.3333,0.0093,0.0556,0.0111,us,urban,0.43
56805720,116784,2279765,94,634,13.4894,0.0725,8.6022,0.0126,2.3749,5.0177,0.0134,0.5208,0.0199,us,urban,0.41
821048649081880578,55271,751588,87,1215,27.931,0.1624,8.1395,0.0293,1.4463,12.8601,0.0101,0.2822,0.0107,us,rural,0.46
803265834802089984,123229,1733831,98,487,9.9388,0.0512,19.5876,0.009,2.178,4.4079,0.0164,0.446,0.0277,us,urban,0.38
1456360808682860550,132098,2520473,91,788,17.3187,0.0962,1.1111,0.0121,2.2529,99.1692,0.0212,0.3925,0.0262,us,rural,0.42
3257027210,173676,2639323,90,637,14.1556,0.0795,13.4831,0.0125,1.1829,160.6667,0.0183,0.3543,0.0173,us,urban,0.42
1374547982314471429,34401,410001,21,67,6.381,0.1595,25.0,0.0079,12.6489,1.523,0.0173,0.1914,0.0041,us,rural,0.48
335660098,56223,522029,29,143,9.8621,0.1761,25.0,0.011,3.1097,0.8103,0.0229,0.5721,0.0004,us,urban,0.42
857088099460972544,82224,1167403,115,1978,34.4,0.1509,8.7719,0.0332,1.6448,16.267,0.0083,0.389,0.0189,us,urban,0.44
1214595294165233664,7445,125445,8,11,2.75,0.1964,71.4286,0.0038,0.0,0.0,0.0298,0.2381,0.003,us,urban,0.39
1113914480579235844,265281,2506010,123,2449,39.8211,0.1632,4.918,0.0244,2.9019,14.5962,0.0063,0.4664,0.0009,us,urban,0.46
386003168,68781,895005,50,119,4.76,0.0486,30.6122,0.0097,0.5,0.0,0.0046,0.1781,0.0043,us,rural,0.44
1073295959847780353,563,4539,1,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,us,urban,0.38
411047950,24012,267904,26,52,4.0,0.08,40.0,0.0086,1.32,0.0476,0.0221,0.4883,0.0123,us,urban,0.38
1425536565133127680,108422,1127089,70,495,14.1429,0.1025,2.8986,0.0197,2.4934,132.5161,0.0216,0.5134,0.0155,us,urban,0.42
1320537907434790913,93699,901572,52,348,13.3846,0.1312,15.6863,0.016,3.8111,1.6194,0.0174,0.7538,0.0001,us,urban,0.41
1291761116243062789,59452,776745,42,256,12.1905,0.1487,17.0732,0.0113,6.8218,15.1392,0.0404,0.6035,0.0019,us,rural,0.42
763565272221396992,69855,996709,106,1327,25.0377,0.1192,10.4762,0.0239,1.4189,28.3987,0.0083,0.4599,0.0161,us,urban,0.42
1076544942867169280,92577,825711,80,371,9.275,0.0587,18.9873,0.0111,1.7197,2.445,0.0116,0.8044,0.0094,us,urban,0.37
1184360681803370496,30286,252609,25,63,5.04,0.105,45.8333,0.0089,1.7241,2.1847,0.0388,0.9167,0.0047,us,urban,0.33
20775445,108282,1400719,63,164,5.2063,0.042,29.0323,0.0058,6.6152,0.1933,0.015,0.6024,0.0228,us,urban,0.37
1187356321923944448,100468,784888,82,361,8.8049,0.0544,13.5802,0.0085,1.6297,4.6955,0.0239,0.3868,0.0101,us,urban,0.42
199746795,123525,1277906,95,844,17.7684,0.0945,15.9574,0.0136,2.5058,2.1836,0.0095,0.8486,0.0017,us,urban,0.39
1515839297965936644,4184,50820,11,26,4.7273,0.2364,30.0,0.0192,0.66,5.6,0.0505,0.4278,0.013,us,rural,0.4
31447122,169958,2603169,94,241,5.1277,0.0276,41.9355,0.0055,2.7892,11.4178,0.0038,0.2242,0.0087,us,rural,0.42
720458998546358278,102237,764659,69,546,15.8261,0.1164,11.7647,0.0167,5.6472,4.8087,0.0119,0.6586,0.003,us,urban,0.42
323566068,145921,1804276,108,614,11.3704,0.0531,14.9533,0.0066,3.6498,4.1923,0.0082,0.6811,0.0141,us,urban,0.39
1544751520574349312,45319,382819,53,123,4.6415,0.0446,30.7692,0.0041,1.1744,0.454,0.0083,0.3213,0.0059,us,rural,0.42
894652717263716353,28203,382443,33,64,3.8788,0.0606,53.125,0.0093,1.0333,19.6667,0.0242,0.4795,0.0237,us,urban,0.34
272774737,159255,2416181,119,315,5.2941,0.0224,46.6102,0.0035,3.0814,605.0,0.0013,0.0761,0.002,us,urban,0.45
1275115546904846342,102387,1014970,69,556,16.1159,0.1185,10.2941,0.0156,3.1909,9.5487,0.0135,0.4734,0.0073,us,urban,0.44
1264480016500310016,160209,2296653,81,957,23.6296,0.1477,2.5,0.0206,4.982,16.2055,0.0147,0.3005,0.009,us,rural,0.47
955266192977035264,37363,328497,32,204,12.75,0.2056,9.6774,0.0195,2.6935,0.3952,0.0245,0.4657,0.0031,us,rural,0.45
4425680956,40275,577910,46,120,5.2174,0.058,35.5556,0.0089,1.1083,4.5417,0.0029,0.0434,0.0077,us,urban,0.45
737696930017447936,36101,586851,28,49,3.5,0.0648,62.963,0.0044,0.8889,0.1429,0.0053,0.1481,0.0098,us,urban,0.4
232014039,56198,789351,49,183,7.4694,0.0778,20.8333,0.0092,1.8796,5.7721,0.0109,0.3294,0.0148,us,rural,0.42
846703945,215187,3022505,139,1717,24.705,0.0895,7.971,0.0171,2.7414,89.8333,0.0044,0.2969,0.0048,us,urban,0.47
229548800,175387,1619724,96,1085,22.6042,0.119,21.0526,0.0234,3.4326,14.912,0.0084,0.4195,0.0015,us,urban,0.44
1252708577636122624,150489,1452750,77,137,3.5584,0.0234,60.5263,0.0054,1.7877,0.7097,0.0023,0.1425,0.0034,us,urban,0.41
1169375734017773568,36586,473767,75,1014,27.04,0.1827,13.5135,0.031,1.0559,29.9663,0.0108,0.3743,0.004,us,rural,0.46
