networkID,tweets,tokens,nodes,edges,avg_degrees,DENS,OUT,SocSim,IS,RIS,ABC,RBC,ACC,country,type,nsi
413469729,275783,4295996,148,470,6.3514,0.0216,21.0884,0.0024,1.7827,5.1898,0.0031,0.0481,0.0039,au,au,0.47
1082238940382445568,217613,2378572,133,1492,22.4361,0.085,3.7879,0.0312,3.0949,5.4358,0.0093,0.4828,0.0212,au,au,0.42
1465487139399819266,172448,2880353,104,426,8.1923,0.0398,13.5922,0.0065,4.7612,13.9216,0.0059,0.1659,0.0163,au,au,0.45
3414993737,130197,2015344,66,198,6.0,0.0462,29.2308,0.0075,2.4727,3.8571,0.0059,0.057,0.0017,au,au,0.46
529869864,93631,2019914,93,615,13.2258,0.0719,15.2174,0.0174,2.3885,13.3103,0.016,0.5187,0.0234,au,au,0.39
2562029015,81594,1138062,50,113,4.52,0.0461,44.898,0.0033,0.4571,2.2,0.0021,0.0358,0.0044,au,au,0.44
823124505950228480,126062,2065603,77,375,9.7403,0.0641,9.2105,0.0153,3.4847,11.1796,0.0271,0.4681,0.0298,au,au,0.39
1448564782873808898,112725,1375435,78,163,4.1795,0.0271,45.4545,0.0042,3.726,3.347,0.0047,0.2337,0.0095,au,au,0.41
35186525,247199,3545815,295,1553,10.5288,0.0179,17.3469,0.0048,2.0155,11.6476,0.0026,0.5052,0.0182,au,au,0.39
838657404698939393,33903,549966,75,1140,30.4,0.2054,6.7568,0.0483,1.3247,6.0179,0.0088,0.2536,0.0072,au,au,0.48
1460923738313003009,25214,464628,36,57,3.1667,0.0452,71.4286,0.0037,8.04,0.0,0.0071,0.2538,0.0056,au,au,0.39
31675067,459134,6936448,257,1829,14.2335,0.0278,9.7656,0.005,3.5556,7.8891,0.0029,0.0489,0.0035,au,au,0.49
1527087020236894210,19354,311203,12,21,3.5,0.1591,27.2727,0.0119,1.975,0.0,0.0053,0.0636,0.0036,au,au,0.48
1174271353660293120,89788,1051254,126,1135,18.0159,0.0721,5.6,0.0225,2.9871,112.6275,0.0067,0.6971,0.0064,au,au,0.42
44589890,78254,1545864,48,173,7.2083,0.0767,29.7872,0.0113,1.6682,1.7873,0.0041,0.1622,0.0067,au,au,0.45
1411922529275449345,373534,5017284,251,491,3.9124,0.0078,46.8,0.001,2.9472,18.4892,0.0,0.0011,0.0001,au,au,0.45
130732847,80146,1224750,75,257,6.8533,0.0463,33.7838,0.0124,0.815,1.0123,0.0132,0.4737,0.0295,au,au,0.36
382499317,149686,2157713,109,355,6.5138,0.0302,23.1481,0.0065,1.5805,11.7059,0.0033,0.1529,0.0065,au,au,0.45
1207598323491692544,171699,3495249,99,443,8.9495,0.0457,8.1633,0.0057,2.4403,18.8531,0.0098,0.1409,0.012,au,au,0.46
1130408411634397184,43343,465467,22,46,4.1818,0.0996,38.0952,0.0096,4.0857,0.658,0.0268,0.5857,0.004,au,au,0.39
1407234555921137668,163442,1444093,137,444,6.4818,0.0238,26.4706,0.0034,2.0197,1.6958,0.003,0.2314,0.0085,au,au,0.43
122924359,378530,6755666,234,1624,13.8803,0.0298,16.309,0.0066,2.8576,22.4167,0.0042,0.079,0.013,au,au,0.46
1326390121755779072,106463,2025360,128,831,12.9844,0.0511,10.2362,0.01,1.5506,5.0073,0.0062,0.491,0.015,au,au,0.41
1024502815039807488,97671,1678541,308,3275,21.2662,0.0346,14.0065,0.0191,0.8985,14.1282,0.0033,0.6841,0.0206,au,au,0.37
260129938,106979,2111975,70,197,5.6286,0.0408,31.8841,0.0075,0.9381,3.1042,0.0132,0.1836,0.0129,au,au,0.42
1124831721508073474,35178,590947,32,49,3.0625,0.0494,58.0645,0.0036,2.6818,0.883,0.005,0.1565,0.0067,au,au,0.41
19892896,216688,3612369,129,434,6.7287,0.0263,19.5312,0.0065,4.6464,3.5215,0.0106,0.2914,0.0273,au,au,0.41
2731259484,262919,4078435,266,1823,13.7068,0.0259,13.2075,0.009,1.7337,11.2734,0.0061,0.475,0.041,au,au,0.37
3008854837,49927,908591,72,132,3.6667,0.0258,52.1127,0.0056,1.3556,0.3943,0.005,0.3319,0.0049,au,au,0.39
140782720,176224,2400735,209,5089,48.6986,0.1171,6.25,0.0537,1.343,6.4293,0.0041,0.4776,0.0013,au,au,0.46
418231895,58505,977389,40,67,3.35,0.0429,46.1538,0.0023,0.7222,0.7568,0.0057,0.226,0.0057,au,au,0.41
2920179570,183914,3872323,117,665,11.3675,0.049,4.3103,0.0116,1.9776,4.9423,0.0082,0.1936,0.0083,au,au,0.47
1156818376355794944,80341,1427794,112,551,9.8393,0.0443,13.5135,0.0124,1.88,6.52,0.0088,0.4623,0.0224,au,au,0.4
71106132,60888,1481329,46,114,4.9565,0.0551,40.0,0.0063,1.9296,16.3667,0.0028,0.1023,0.0056,au,au,0.44
16628544,155380,2653543,146,588,8.0548,0.0278,14.4828,0.0061,2.2506,0.6711,0.0055,0.5168,0.0185,au,au,0.4
3239736067,102486,1911558,54,243,9.0,0.0849,16.9811,0.0157,2.945,4.5133,0.0156,0.7103,0.0065,au,au,0.39
1456605539794776064,40866,421365,91,300,6.5934,0.0366,27.7778,0.0049,0.9188,0.0,0.0069,0.2845,0.0133,au,au,0.41
160879406,105477,1441825,73,200,5.4795,0.0381,25.0,0.006,2.0338,0.5645,0.0035,0.2326,0.0032,au,au,0.44
616580921,206113,2665904,202,1351,13.3762,0.0333,6.4677,0.0177,2.4712,2.3449,0.0108,0.6255,0.0627,au,au,0.33
864024380791070721,288326,2952417,204,771,7.5588,0.0186,17.734,0.0025,2.0705,6.8943,0.0042,0.1088,0.0146,au,au,0.45
87028076,526169,7327076,334,2126,12.7305,0.0191,9.009,0.0036,3.2195,7.6314,0.003,0.1454,0.0177,au,au,0.45
1102486795,509076,8631247,229,887,7.7467,0.017,13.5965,0.0021,2.9875,33.2653,0.0028,0.0526,0.0031,au,au,0.48
203409535,159338,3069392,144,645,8.9583,0.0313,29.3706,0.0089,3.4686,0.813,0.0101,0.7541,0.0443,au,au,0.31
773413785960873985,292804,3791054,247,892,7.2227,0.0147,24.3902,0.0034,1.7913,24.1121,0.002,0.0901,0.0021,au,au,0.46
2761341962,42728,862033,40,95,4.75,0.0609,30.7692,0.0048,1.3556,5.4211,0.0099,0.3872,0.0049,au,au,0.41
359773663,131341,2114935,96,243,5.0625,0.0266,44.2105,0.0035,6.1353,462.5556,0.0044,0.1524,0.0101,au,au,0.43
1468361973364817921,85302,1245939,86,926,21.5349,0.1267,3.5294,0.0544,1.7776,32.5361,0.0165,0.2367,0.0157,au,au,0.47
422751067,104034,1062717,77,287,7.4545,0.049,14.4737,0.0091,2.2591,1.4604,0.0082,0.5835,0.0038,au,au,0.41
1377174882044141573,3325,80223,6,7,2.3333,0.2333,20.0,0.0204,0.4,1.6667,0.0,0.0,0.0,au,au,0.51
778891000823418880,168885,2741472,134,430,6.4179,0.0241,31.5789,0.0055,4.8538,3.295,0.0154,0.5057,0.0502,au,au,0.33
1411133333292027907,110501,1314938,106,626,11.8113,0.0562,10.4762,0.0185,3.5227,9.0252,0.0045,0.1185,0.0057,au,au,0.48
1241162270001860608,239110,2440145,139,538,7.741,0.028,13.0435,0.0031,5.7213,11.1238,0.0034,0.0393,0.0082,au,au,0.48
1351753049371406336,79225,808666,135,772,11.437,0.0427,8.209,0.0098,1.4902,2.7043,0.0099,0.1565,0.0031,au,au,0.47
826767450,205326,2640169,201,421,4.1891,0.0105,46.5,0.0012,1.6662,1.8854,0.0018,0.2535,0.0096,au,au,0.4
321714801,270631,3592799,186,661,7.1075,0.0192,27.027,0.0054,2.0409,1.5048,0.0061,0.3595,0.0222,au,au,0.39
1117917196200464388,39323,561997,24,41,3.4167,0.0743,39.1304,0.0027,2.0667,0.0,0.0021,0.0395,0.006,au,au,0.45
438145227,111573,2018490,93,214,4.6022,0.025,40.2174,0.0023,1.6702,1.4303,0.0024,0.1688,0.0038,au,au,0.43
3365110325,52000,662949,75,168,4.48,0.0303,51.3514,0.0062,1.2049,0.4074,0.0015,0.037,0.0029,au,au,0.43
391616235,164991,2340740,113,295,5.2212,0.0233,25.0,0.0022,3.1927,10.1861,0.0027,0.2037,0.0071,au,au,0.44
1321914715417661440,117512,2425344,67,158,4.7164,0.0357,19.697,0.0059,1.4735,1.7527,0.0025,0.0568,0.0037,au,au,0.47
255184064,3659,32057,2,2,2.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,au,au,0.5
448825437,182317,3364782,92,279,6.0652,0.0333,24.1758,0.0029,2.2966,3.195,0.0036,0.0956,0.0057,au,au,0.46
1107909391183958017,133937,2634079,150,654,8.72,0.0293,14.094,0.0058,1.9055,11.3631,0.01,0.6041,0.0259,au,au,0.37
1584003430666096641,54409,454548,64,196,6.125,0.0486,25.3968,0.005,17.9667,493.0833,0.0033,0.0467,0.0064,au,au,0.51
1105976308771614720,47364,956565,56,197,7.0357,0.064,21.8182,0.0105,0.7317,1.8302,0.0155,0.4955,0.023,au,au,0.38
1390518359930806281,217603,2888615,127,437,6.8819,0.0273,18.254,0.0045,2.5371,18.0283,0.003,0.0979,0.0033,au,au,0.47
2322065402,95876,1246720,72,142,3.9444,0.0278,40.8451,0.0041,3.9886,2.0817,0.0044,0.2888,0.0059,au,au,0.42
1240901072513675264,298512,4173857,185,2223,24.0324,0.0653,2.1739,0.0146,4.0664,19.5006,0.0072,0.2894,0.0108,au,au,0.46
988402862853046273,66503,882484,177,1500,16.9492,0.0482,5.6818,0.0216,0.8395,4.4844,0.0078,0.5388,0.029,au,au,0.39
1489898265143169025,30694,565326,13,21,3.2308,0.1346,41.6667,0.0084,1.02,0.3077,0.0012,0.0076,0.0009,au,au,0.47
501545676,202363,2761690,173,1050,12.1387,0.0353,9.8837,0.0094,1.9527,3.9374,0.0059,0.4995,0.0158,au,au,0.41
1582309548182106114,10947,243547,6,10,3.3333,0.3333,20.0,0.1004,44.7,88.4,0.0,0.0,0.0,au,au,0.64
467130216,221503,4194112,119,215,3.6134,0.0153,47.4576,0.0014,1.7545,0.5,0.0002,0.0084,0.0018,au,au,0.44
627401325,80244,1164235,57,102,3.5789,0.032,50.0,0.0028,3.6591,0.8765,0.0049,0.2617,0.0052,au,au,0.41
29172905,174014,2563768,120,433,7.2167,0.0303,23.5294,0.0048,2.5223,6.6811,0.0029,0.1194,0.0028,au,au,0.46
1487318310,58602,1023526,73,414,11.3425,0.0788,5.5556,0.0205,1.7106,6.5337,0.0186,0.6979,0.0349,au,au,0.36
1599680425,371643,3005535,227,1340,11.8062,0.0261,18.5841,0.0064,7.6533,112.8889,0.0043,0.2157,0.0049,au,au,0.47
1559679270167130112,6904,134072,4,3,1.5,0.25,100.0,0.0066,0.3,0.0,0.0,0.0,0.0,au,au,0.41
1420389816,18245,352885,9,8,1.7778,0.1111,100.0,0.0045,0.3,0.0,0.0,0.0,0.0,au,au,0.39
1531852762635350017,22815,463393,25,163,13.04,0.2717,20.8333,0.0412,32.08,1603.0,0.0162,0.0716,0.007,au,au,0.59
399320525,54105,971427,28,79,5.6429,0.1045,18.5185,0.014,3.2162,0.6391,0.0062,0.0652,0.0075,au,au,0.48
138681951,235682,3806336,179,568,6.3464,0.0178,35.3933,0.0034,4.0719,4.9831,0.0011,0.1383,0.0031,au,au,0.45
41576130,284727,4472476,211,1288,12.2085,0.0291,16.6667,0.0054,2.3643,7.6555,0.002,0.2693,0.0057,au,au,0.45
61192969,176789,3079846,126,436,6.9206,0.0277,22.4,0.0035,2.1579,1.643,0.0066,0.3246,0.0272,au,au,0.4
18753403,207043,2788105,151,357,4.7285,0.0158,35.3333,0.0022,6.8366,0.4138,0.0013,0.1578,0.0045,au,au,0.45
1106138131454021632,6644,109501,6,8,2.6667,0.2667,40.0,0.019,0.0,0.0,0.0333,0.2,0.0204,au,au,0.42
3094019162,324598,4080394,237,4936,41.654,0.0883,3.8136,0.0274,2.3686,13.1301,0.0044,0.4811,0.0107,au,au,0.44
593684638,77777,1056896,94,386,8.2128,0.0442,22.5806,0.0073,0.9244,11.6333,0.0064,0.4395,0.0112,au,au,0.41
1506002576906473472,143653,2468033,75,155,4.1333,0.0279,32.4324,0.0031,1.2484,9.75,0.0004,0.0133,0.0029,au,au,0.46
58201476,302019,3712119,172,583,6.7791,0.0198,22.2222,0.0042,2.0235,3.3018,0.0052,0.5265,0.0215,au,au,0.38
1409143903064780804,231900,2656733,155,494,6.3742,0.0207,13.6364,0.0023,6.0973,41.681,0.0012,0.0539,0.0049,au,au,0.49
1427998611099381763,77308,1519492,42,269,12.8095,0.1562,9.7561,0.0289,2.0109,213.5,0.0395,0.3526,0.0351,au,au,0.41
321685778,69743,1198353,77,125,3.2468,0.0214,59.2105,0.0041,2.2636,3.8824,0.0042,0.2728,0.0067,au,au,0.39
943677586491588608,13220,270556,12,18,3.0,0.1364,45.4545,0.0082,1.425,1.7143,0.022,0.2636,0.0143,au,au,0.4
70260411,65384,1150554,28,96,6.8571,0.127,22.2222,0.0153,3.7443,2.6052,0.0346,0.2878,0.0022,au,au,0.45
1585250644713095170,88987,1248263,112,382,6.8214,0.0307,32.4324,0.005,0.9045,15.8333,0.0023,0.2115,0.0041,au,au,0.43
21176338,287974,5041421,250,726,5.808,0.0117,28.1124,0.0022,1.5338,6.6981,0.0013,0.1833,0.0071,au,au,0.44
482871324,82839,1340686,182,1147,12.6044,0.0348,15.4696,0.0122,1.1318,2.5913,0.0046,0.5101,0.0134,au,au,0.4
22422711,106881,2020776,72,161,4.4722,0.0315,56.338,0.0039,2.5275,20.0625,0.0015,0.0826,0.0027,au,au,0.43
90618895,199692,2757695,145,1000,13.7931,0.0479,19.4444,0.0111,5.3445,4.96,0.0046,0.5463,0.0066,au,au,0.42
998296524,124349,2132886,89,497,11.1685,0.0635,12.5,0.0079,0.7816,20.2778,0.0067,0.0794,0.0016,au,au,0.48
1566259593730134017,110529,2410691,52,156,6.0,0.0588,19.6078,0.0045,2.4043,8.2941,0.0052,0.1778,0.0051,au,au,0.46
1454974019011178496,70777,1566559,86,372,8.6512,0.0509,12.9412,0.015,1.5865,3.8246,0.0122,0.4436,0.0273,au,au,0.39
1420948193584422920,77263,1470187,53,167,6.3019,0.0606,38.4615,0.0119,2.8302,3.5872,0.008,0.3736,0.0037,au,au,0.41
1061049677271904256,77933,1175744,70,176,5.0286,0.0364,36.2319,0.0035,3.6625,77.1333,0.002,0.1241,0.0038,au,au,0.45
2397995126,29241,421918,32,124,7.75,0.125,16.129,0.0301,0.6667,2.4483,0.0149,0.3116,0.011,au,au,0.44
272293784,116408,1839444,102,208,4.0784,0.0202,33.6634,0.0035,1.5316,1.9394,0.0008,0.0494,0.0028,au,au,0.45
1576438017379938305,166388,2562658,83,302,7.2771,0.0444,17.0732,0.0059,5.1943,46.8421,0.0103,0.147,0.011,au,au,0.46
936075684413190144,66355,1159791,69,280,8.1159,0.0597,10.2941,0.0104,0.8739,4.2895,0.0073,0.1267,0.0079,au,au,0.47
461792445,116737,1165529,57,263,9.2281,0.0824,8.9286,0.0132,6.1673,10.693,0.0147,0.1653,0.0091,au,au,0.48
1568216784943337472,241945,2609658,251,6361,50.6853,0.1014,1.2,0.0496,2.2908,196.9247,0.0038,0.3668,0.0041,au,au,0.47
1412336587342376966,272665,4314948,157,729,9.2866,0.0298,18.5897,0.0046,3.9918,59.9464,0.0049,0.0766,0.0021,au,au,0.48
94974649,1128457,20222688,554,8474,30.5921,0.0277,4.7016,0.0098,4.0472,119.5773,0.0045,0.221,0.017,au,au,0.45
1657951,296183,5047591,159,449,5.6478,0.0179,18.3544,0.0025,1.7485,2.3333,0.0011,0.0555,0.0029,au,au,0.47
1085993479199576064,21048,229598,23,37,3.2174,0.0731,68.1818,0.0053,0.92,0.3939,0.024,0.3777,0.0173,au,au,0.34
889652007618793472,386770,5464032,274,1164,8.4964,0.0156,12.4542,0.0026,2.4787,8.2045,0.003,0.3375,0.0156,au,au,0.43
1479813993770336261,39567,281213,189,756,8.0,0.0213,23.4043,0.0105,0.7939,0.7097,0.0055,0.6202,0.0191,au,au,0.37
251921371,5858,112955,6,7,2.3333,0.2333,100.0,0.0091,2.1,0.0,0.0667,0.4,0.0163,au,au,0.31
1028574977153368065,219699,3905966,149,833,11.1812,0.0378,10.8108,0.0117,3.0733,30.1107,0.0034,0.2717,0.0036,au,au,0.46
276344418,202636,3613345,128,654,10.2188,0.0402,10.2362,0.0065,6.0179,3.1233,0.0048,0.3358,0.0124,au,au,0.44
293329263,146330,2247229,103,335,6.5049,0.0319,24.5098,0.0194,1.1333,11.24,0.0015,0.1405,0.0023,au,au,0.46
45443427,63913,719205,56,382,13.6429,0.124,7.2727,0.0251,4.1078,4.3284,0.016,0.3137,0.0092,au,au,0.46
396339908,324141,4114913,179,1449,16.1899,0.0455,3.9326,0.0108,3.4347,3.7612,0.008,0.5934,0.0455,au,au,0.36
156150831,422397,5021400,278,4418,31.7842,0.0574,5.7762,0.0121,2.8857,35.6127,0.0026,0.4206,0.0066,au,au,0.45
1564030984672006144,19886,169342,25,66,5.28,0.11,45.8333,0.0141,1.1455,0.8667,0.0288,0.5349,0.0138,au,au,0.36
67303651,81803,1263492,57,343,12.0351,0.1075,16.0714,0.0223,4.2101,1.1945,0.0114,0.3856,0.0082,au,au,0.44
238075206,243307,4079437,198,947,9.5657,0.0243,27.4112,0.0049,2.2009,8.2967,0.005,0.4224,0.0217,au,au,0.39
18397181,132913,2636196,90,437,9.7111,0.0546,15.7303,0.007,2.6843,4.2201,0.0043,0.1472,0.0105,au,au,0.46
950176743297466369,207560,2959961,145,825,11.3793,0.0395,9.0278,0.0145,3.9019,14.7453,0.0042,0.3425,0.0105,au,au,0.45
274617046,72056,1092803,70,260,7.4286,0.0538,27.5362,0.0075,1.5027,0.3965,0.0081,0.502,0.0039,au,au,0.41
1184369537346457600,50338,698435,79,132,3.3418,0.0214,51.2821,0.0019,4.6273,0.2317,0.0028,0.1817,0.0052,au,au,0.42
374442539,132387,2713515,77,175,4.5455,0.0299,19.7368,0.0063,0.983,2.0468,0.0012,0.0628,0.0038,au,au,0.47
79062373,48950,962994,29,47,3.2414,0.0579,53.5714,0.0022,1.7,0.1333,0.0117,0.2712,0.0114,au,au,0.39
851594420294107136,300389,4002828,146,720,9.863,0.034,11.7241,0.006,4.0518,50.3567,0.0018,0.0234,0.0054,au,au,0.49
1550753234276474881,43596,816375,34,71,4.1765,0.0633,33.3333,0.0034,1.2786,5.6296,0.0017,0.0226,0.0018,au,au,0.46
1185511557460971520,35109,620596,18,31,3.4444,0.1013,47.0588,0.0043,0.8083,0.902,0.0153,0.2757,0.0076,au,au,0.4
2436987079,148915,2235146,176,4130,46.9318,0.1341,5.1429,0.0567,1.4232,3.9259,0.0055,0.28,0.0105,au,au,0.47
222760645,114321,2454478,55,160,5.8182,0.0539,35.1852,0.008,6.0564,2.7792,0.0044,0.1397,0.0063,au,au,0.45
15216692,80843,1488675,63,147,4.6667,0.0376,35.4839,0.0033,3.1148,1.1731,0.0032,0.1711,0.0056,au,au,0.44
121073102,274506,4086314,164,1014,12.3659,0.0379,20.8589,0.0124,3.5642,2.327,0.0035,0.4236,0.0049,au,au,0.43
1246410586805522433,99672,1856494,58,361,12.4483,0.1092,8.7719,0.0175,1.7768,17.3229,0.0084,0.1312,0.0078,au,au,0.48
1247651834946129920,334885,4947273,302,1650,10.9272,0.0182,6.9767,0.0056,1.6226,14.0327,0.0035,0.104,0.009,au,au,0.47
414362611,58282,879678,59,224,7.5932,0.0655,27.5862,0.012,1.4932,30.4643,0.0097,0.2716,0.0076,au,au,0.43
1014393842567557120,133865,1656596,178,530,5.9551,0.0168,33.3333,0.012,2.3637,1.3813,0.0057,0.4042,0.0197,au,au,0.38
17376801,174529,3076258,93,326,7.0108,0.0381,32.6087,0.005,1.8708,8.3017,0.0034,0.1376,0.0044,au,au,0.44
1487429219596464130,369328,6155218,179,616,6.8827,0.0193,25.2809,0.0024,13.5464,0.0,0.0006,0.0404,0.0033,au,au,0.49
850749650,314624,6309035,271,1826,13.476,0.025,8.1481,0.0081,1.9619,12.899,0.0027,0.0447,0.0042,au,au,0.49
2981717293,71103,1321339,172,1906,22.1628,0.0648,2.924,0.018,1.1822,11.5083,0.0064,0.6763,0.0139,au,au,0.4
1268001357241319424,36188,424398,16,31,3.875,0.1292,13.3333,0.0057,6.4833,0.1705,0.0143,0.2286,0.0102,au,au,0.47
526855984,27171,411211,15,28,3.7333,0.1333,42.8571,0.0135,5.815,0.091,0.026,0.3819,0.0077,au,au,0.41
970252601827602432,52717,602801,42,77,3.6667,0.0447,29.2683,0.0031,2.36,30.4667,0.0053,0.1421,0.0137,au,au,0.43
1467873335564386304,15048,335658,9,14,3.1111,0.1944,62.5,0.0273,0.3,0.0,0.0159,0.125,0.0167,au,au,0.4
1565210884397764608,118243,1815091,113,362,6.4071,0.0286,18.75,0.0055,2.6671,46.8718,0.0106,0.3432,0.0281,au,au,0.4
3598843692,133033,1866527,119,350,5.8824,0.0249,22.0339,0.0033,0.5875,7.5455,0.0082,0.4317,0.0226,au,au,0.39
1560982455779471360,39974,480537,59,119,4.0339,0.0348,53.4483,0.0051,2.2333,3.5578,0.0091,0.4141,0.0099,au,au,0.37
2436788479,163115,3080271,106,515,9.717,0.0463,13.3333,0.0081,2.7727,5.368,0.025,0.4277,0.0616,au,au,0.34
3121670761,188800,3503947,88,334,7.5909,0.0436,5.7471,0.0054,2.0802,2.3819,0.0031,0.0708,0.0057,au,au,0.49
1064749402303082496,41742,635930,22,40,3.6364,0.0866,42.8571,0.0034,3.2111,5.881,0.0172,0.2488,0.0158,au,au,0.4
359029320,161612,2243700,81,201,4.963,0.031,35.0,0.0031,2.5642,3.1218,0.0034,0.1583,0.0116,au,au,0.43
838878074468872193,795,8989,3,5,3.3333,0.8333,0.0,0.0176,0.75,0.5,0.1667,0.5,0.0,au,au,0.48
1450102359690932231,109116,717721,88,332,7.5455,0.0434,44.8276,0.0152,1.9846,1.2284,0.0108,0.8791,0.0018,au,au,0.34
1535841006616457216,47361,838047,38,83,4.3684,0.059,40.5405,0.0141,2.3241,7.8684,0.0044,0.1565,0.0068,au,au,0.43
2911480821,146004,2198157,82,394,9.6098,0.0593,18.5185,0.0092,6.1141,7.3189,0.0044,0.2198,0.0057,au,au,0.46
1302852690884489216,97121,1353971,106,826,15.5849,0.0742,4.7619,0.0196,1.3004,4.5063,0.0095,0.4606,0.0154,au,au,0.42
511585381,141720,2121901,398,7132,35.8392,0.0451,4.534,0.0165,0.7,0.0,0.0024,0.3948,0.0149,au,au,0.43
25860565,273286,4158470,170,1245,14.6471,0.0433,8.284,0.0073,3.191,30.6504,0.0068,0.2733,0.0209,au,au,0.44
38655224,312192,3230569,198,862,8.7071,0.0221,22.8426,0.0054,3.3907,1.5416,0.0029,0.4672,0.0071,au,au,0.41
711136663213199360,238046,3879536,136,1627,23.9265,0.0886,5.1852,0.0241,3.7384,43.5132,0.0067,0.2626,0.0001,au,au,0.48
2990653603,18252,293298,16,75,9.375,0.3125,0.0,0.0273,1.825,7.5882,0.0253,0.2998,0.008,au,au,0.49
418372975,152833,2108410,103,289,5.6117,0.0275,16.6667,0.0033,2.3167,19.2182,0.0032,0.068,0.0078,au,au,0.47
1207375651,55956,796000,42,358,17.0476,0.2079,14.6341,0.0194,1.7988,3.2191,0.0069,0.0475,0.003,au,au,0.5
65225366,199923,2931221,193,2233,23.1399,0.0603,4.1667,0.0233,1.9062,2.9946,0.0053,0.613,0.0132,au,au,0.41
3301069003,94728,1274529,84,441,10.5,0.0633,31.3253,0.0223,2.7906,4.7482,0.0102,0.7557,0.0035,au,au,0.38
4852119123,51682,1058086,29,80,5.5172,0.0985,7.1429,0.0068,1.9,12.3,0.0116,0.1739,0.0194,au,au,0.45
121033412,175794,2198855,120,417,6.95,0.0292,13.4454,0.0043,2.4831,2.2434,0.0035,0.3235,0.0042,au,au,0.45
3874912213,165809,3047756,98,622,12.6939,0.0654,20.6186,0.0143,1.108,47.2,0.0057,0.0719,0.0093,au,au,0.46
24668080,90203,1299377,58,118,4.069,0.0357,38.5965,0.0029,2.181,0.1835,0.0027,0.1302,0.0048,au,au,0.44
1152870487,167169,3212585,160,497,6.2125,0.0195,23.8994,0.0032,1.7028,5.5707,0.0024,0.2306,0.0131,au,au,0.43
1319403520097878016,80778,1451434,46,94,4.087,0.0454,26.6667,0.0055,1.4596,1.2,0.0105,0.1974,0.0179,au,au,0.42
1251119033224581120,246438,3951879,136,964,14.1765,0.0525,3.7037,0.0097,2.0644,5.7282,0.0057,0.0942,0.0017,au,au,0.49
1135629244401377280,269691,4126873,179,1532,17.1173,0.0481,6.1798,0.0084,2.1153,6.6408,0.0066,0.5157,0.0328,au,au,0.39
1275972955466424320,69351,1613775,40,159,7.95,0.1019,17.9487,0.0179,3.4623,58.1935,0.0091,0.0629,0.0094,au,au,0.48
1507161850609541124,107183,1084863,96,1092,22.75,0.1197,5.2632,0.0356,4.1099,32.748,0.0096,0.382,0.0086,au,au,0.46
1351722796771000321,44214,883242,63,352,11.1746,0.0901,12.9032,0.0166,1.345,13.4107,0.0193,0.4018,0.0212,au,au,0.41
1309431018722476033,5146,58037,13,34,5.2308,0.2179,33.3333,0.03,2.0909,4.8974,0.0711,0.9015,0.0005,au,au,0.36
73776528,205242,4324851,176,498,5.6591,0.0162,37.7143,0.0021,3.0154,3.2151,0.0013,0.1517,0.0024,au,au,0.44
727508873037250561,12800,261183,11,49,8.9091,0.4455,20.0,0.0545,0.6667,0.0,0.0333,0.2091,0.0083,au,au,0.49
1444560012974731265,199738,2132865,126,1324,21.0159,0.0841,3.2,0.0173,2.061,73.8333,0.0071,0.3397,0.0064,au,au,0.46
553915723,106735,1099214,94,431,9.1702,0.0493,12.9032,0.0081,3.143,2.2585,0.007,0.6271,0.0008,au,au,0.42
1514031190092959748,252,4261,2,1,1.0,0.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,au,au,0.44
907232995190366208,126538,1795210,163,2072,25.4233,0.0785,6.7901,0.0243,1.0232,10.63,0.0034,0.3119,0.0019,au,au,0.46
2830072086,140068,1392001,111,277,4.991,0.0227,39.0909,0.0049,1.2422,1.7402,0.001,0.0899,0.003,au,au,0.44
1667559984,403530,6147219,307,735,4.7883,0.0078,37.5817,0.0017,1.688,23.5789,0.001,0.1408,0.0065,au,au,0.43
1409159940,51865,934012,107,505,9.4393,0.0445,11.3208,0.0162,1.0831,3.0679,0.0096,0.7221,0.0233,au,au,0.37
38706660,172786,2343458,157,626,7.9745,0.0256,22.4359,0.0043,2.5226,5.6271,0.0042,0.3919,0.016,au,au,0.41
895309980,124545,1868335,153,527,6.8889,0.0227,12.5,0.0041,1.6286,1.2353,0.0049,0.4007,0.0113,au,au,0.42
1504065663224012802,14260,196804,9,20,4.4444,0.2778,12.5,0.0156,6.9692,46.6842,0.0317,0.2143,0.0137,au,au,0.48
1077083808229351424,284511,4509557,148,458,6.1892,0.0211,25.8503,0.0049,4.8242,9.3174,0.0009,0.0194,0.0016,au,au,0.48
1351789429040447490,92523,1304045,76,315,8.2895,0.0553,12.0,0.0086,2.4013,21.0581,0.0129,0.0954,0.0094,au,au,0.47
2424960055,32251,599837,25,82,6.56,0.1367,8.3333,0.012,1.2909,2.1209,0.0369,0.3374,0.0279,au,au,0.41
48305012,210771,3985112,239,415,3.4728,0.0073,57.1429,0.0022,1.4366,2.8,0.0005,0.104,0.0022,au,au,0.42
224925645,155389,3066170,85,469,11.0353,0.0657,8.3333,0.0114,2.3541,20.418,0.0084,0.1127,0.0145,au,au,0.47
745571062155448320,81072,1265951,36,137,7.6111,0.1087,14.2857,0.0142,3.6333,217.0,0.0023,0.0395,0.0045,au,au,0.5
